close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
57.2,2023-10-30 09:15:00,NFO,2023-11-30,66.65,56.65,66.65,1342750,Options,Call,NIFTY,19600.0,9150
54.3,2023-10-30 09:16:00,NFO,2023-11-30,57.0,54.25,57.0,1342750,Options,Call,NIFTY,19600.0,18300
55.2,2023-10-30 09:17:00,NFO,2023-11-30,55.35,54.05,54.2,1343950,Options,Call,NIFTY,19600.0,22150
56.0,2023-10-30 09:18:00,NFO,2023-11-30,56.4,55.5,55.5,1343950,Options,Call,NIFTY,19600.0,17450
59.8,2023-10-30 09:19:00,NFO,2023-11-30,59.8,56.45,56.45,1343950,Options,Call,NIFTY,19600.0,14500
60.7,2023-10-30 09:20:00,NFO,2023-11-30,61.5,59.5,59.75,1351600,Options,Call,NIFTY,19600.0,24700
58.3,2023-10-30 09:21:00,NFO,2023-11-30,60.85,57.75,60.7,1351600,Options,Call,NIFTY,19600.0,17300
57.6,2023-10-30 09:22:00,NFO,2023-11-30,58.5,57.4,58.3,1351600,Options,Call,NIFTY,19600.0,17700
56.0,2023-10-30 09:23:00,NFO,2023-11-30,57.6,55.8,57.4,1343650,Options,Call,NIFTY,19600.0,23050
55.6,2023-10-30 09:24:00,NFO,2023-11-30,56.5,55.35,56.0,1343650,Options,Call,NIFTY,19600.0,6600
56.0,2023-10-30 09:25:00,NFO,2023-11-30,56.1,54.95,55.8,1343650,Options,Call,NIFTY,19600.0,12200
56.15,2023-10-30 09:26:00,NFO,2023-11-30,56.7,55.3,56.0,1354050,Options,Call,NIFTY,19600.0,14150
55.3,2023-10-30 09:27:00,NFO,2023-11-30,56.15,54.9,56.15,1354050,Options,Call,NIFTY,19600.0,3650
56.75,2023-10-30 09:28:00,NFO,2023-11-30,56.75,55.6,55.6,1354050,Options,Call,NIFTY,19600.0,10450
54.9,2023-10-30 09:29:00,NFO,2023-11-30,57.4,54.9,57.4,1356000,Options,Call,NIFTY,19600.0,4850
51.4,2023-10-30 09:30:00,NFO,2023-11-30,54.9,51.0,54.9,1356000,Options,Call,NIFTY,19600.0,26000
50.0,2023-10-30 09:31:00,NFO,2023-11-30,51.0,49.6,50.85,1356000,Options,Call,NIFTY,19600.0,16500
50.35,2023-10-30 09:32:00,NFO,2023-11-30,50.5,49.6,50.0,1353850,Options,Call,NIFTY,19600.0,30600
49.05,2023-10-30 09:33:00,NFO,2023-11-30,50.05,49.0,50.05,1353850,Options,Call,NIFTY,19600.0,6200
49.2,2023-10-30 09:34:00,NFO,2023-11-30,50.1,48.85,48.9,1353850,Options,Call,NIFTY,19600.0,7650
49.0,2023-10-30 09:35:00,NFO,2023-11-30,50.0,49.0,49.25,1346150,Options,Call,NIFTY,19600.0,12800
49.0,2023-10-30 09:36:00,NFO,2023-11-30,49.1,48.15,49.0,1346150,Options,Call,NIFTY,19600.0,21300
49.1,2023-10-30 09:37:00,NFO,2023-11-30,49.15,48.65,49.0,1346150,Options,Call,NIFTY,19600.0,3750
49.7,2023-10-30 09:38:00,NFO,2023-11-30,49.8,49.1,49.1,1347300,Options,Call,NIFTY,19600.0,12250
49.95,2023-10-30 09:39:00,NFO,2023-11-30,50.0,49.3,49.7,1347300,Options,Call,NIFTY,19600.0,10900
50.1,2023-10-30 09:40:00,NFO,2023-11-30,50.55,49.8,49.95,1347300,Options,Call,NIFTY,19600.0,2800
50.1,2023-10-30 09:41:00,NFO,2023-11-30,50.45,49.7,50.4,1346800,Options,Call,NIFTY,19600.0,2850
48.7,2023-10-30 09:42:00,NFO,2023-11-30,50.1,48.3,50.1,1346800,Options,Call,NIFTY,19600.0,3650
46.95,2023-10-30 09:43:00,NFO,2023-11-30,48.9,46.7,48.7,1346800,Options,Call,NIFTY,19600.0,12550
47.0,2023-10-30 09:44:00,NFO,2023-11-30,47.5,46.65,46.95,1350200,Options,Call,NIFTY,19600.0,10750
46.85,2023-10-30 09:45:00,NFO,2023-11-30,47.3,46.45,46.7,1350200,Options,Call,NIFTY,19600.0,28050
47.35,2023-10-30 09:46:00,NFO,2023-11-30,48.0,47.0,47.05,1350200,Options,Call,NIFTY,19600.0,14000
47.4,2023-10-30 09:47:00,NFO,2023-11-30,47.5,47.0,47.35,1356450,Options,Call,NIFTY,19600.0,12000
48.1,2023-10-30 09:48:00,NFO,2023-11-30,48.35,47.35,47.4,1356450,Options,Call,NIFTY,19600.0,17750
48.0,2023-10-30 09:49:00,NFO,2023-11-30,48.85,47.8,48.05,1356450,Options,Call,NIFTY,19600.0,9750
47.1,2023-10-30 09:50:00,NFO,2023-11-30,47.75,46.9,47.75,1364550,Options,Call,NIFTY,19600.0,17650
46.9,2023-10-30 09:51:00,NFO,2023-11-30,47.25,46.6,47.15,1364550,Options,Call,NIFTY,19600.0,6000
47.2,2023-10-30 09:52:00,NFO,2023-11-30,47.25,46.7,46.9,1364550,Options,Call,NIFTY,19600.0,3600
48.3,2023-10-30 09:53:00,NFO,2023-11-30,48.3,47.3,47.5,1373900,Options,Call,NIFTY,19600.0,11000
47.6,2023-10-30 09:54:00,NFO,2023-11-30,48.3,47.5,48.3,1373900,Options,Call,NIFTY,19600.0,2450
48.0,2023-10-30 09:55:00,NFO,2023-11-30,48.3,47.55,47.6,1373900,Options,Call,NIFTY,19600.0,2950
47.75,2023-10-30 09:56:00,NFO,2023-11-30,48.35,47.75,48.25,1375250,Options,Call,NIFTY,19600.0,3450
47.95,2023-10-30 09:57:00,NFO,2023-11-30,47.95,47.6,47.8,1375250,Options,Call,NIFTY,19600.0,5900
48.1,2023-10-30 09:58:00,NFO,2023-11-30,48.4,47.5,48.2,1375250,Options,Call,NIFTY,19600.0,6250
47.9,2023-10-30 09:59:00,NFO,2023-11-30,48.7,47.9,48.2,1375650,Options,Call,NIFTY,19600.0,7400
48.45,2023-10-30 10:00:00,NFO,2023-11-30,48.75,47.6,47.9,1375650,Options,Call,NIFTY,19600.0,9900
48.25,2023-10-30 10:01:00,NFO,2023-11-30,48.65,47.95,48.45,1375650,Options,Call,NIFTY,19600.0,5400
49.25,2023-10-30 10:02:00,NFO,2023-11-30,49.55,47.9,48.15,1379000,Options,Call,NIFTY,19600.0,8900
50.3,2023-10-30 10:03:00,NFO,2023-11-30,50.8,48.45,49.25,1379000,Options,Call,NIFTY,19600.0,16500
50.2,2023-10-30 10:04:00,NFO,2023-11-30,50.7,49.8,50.3,1379000,Options,Call,NIFTY,19600.0,12100
49.2,2023-10-30 10:05:00,NFO,2023-11-30,50.2,48.75,50.2,1387400,Options,Call,NIFTY,19600.0,8700
49.15,2023-10-30 10:06:00,NFO,2023-11-30,49.45,48.75,49.35,1387400,Options,Call,NIFTY,19600.0,5450
49.35,2023-10-30 10:07:00,NFO,2023-11-30,49.85,48.9,49.15,1387400,Options,Call,NIFTY,19600.0,6500
50.0,2023-10-30 10:08:00,NFO,2023-11-30,50.0,49.3,49.35,1391650,Options,Call,NIFTY,19600.0,5600
