close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
3.4,2023-12-04 09:15:00,NFO,2023-12-14,3.4,3.4,3.4,0,Options,Call,NIFTY,21400.0,0
3.4,2023-12-04 09:16:00,NFO,2023-12-14,3.4,3.4,3.4,0,Options,Call,NIFTY,21400.0,0
7.25,2023-12-04 09:17:00,NFO,2023-12-14,10.0,7.05,7.05,53850,Options,Call,NIFTY,21400.0,9900
6.0,2023-12-04 09:18:00,NFO,2023-12-14,7.2,5.85,7.2,53850,Options,Call,NIFTY,21400.0,8750
5.55,2023-12-04 09:19:00,NFO,2023-12-14,6.1,5.55,6.05,53850,Options,Call,NIFTY,21400.0,12900
5.25,2023-12-04 09:20:00,NFO,2023-12-14,5.75,5.25,5.55,53200,Options,Call,NIFTY,21400.0,450
5.4,2023-12-04 09:21:00,NFO,2023-12-14,5.4,5.2,5.25,53200,Options,Call,NIFTY,21400.0,12900
5.6,2023-12-04 09:22:00,NFO,2023-12-14,5.6,5.4,5.4,53200,Options,Call,NIFTY,21400.0,2500
6.0,2023-12-04 09:23:00,NFO,2023-12-14,6.05,5.5,5.6,53600,Options,Call,NIFTY,21400.0,13200
5.9,2023-12-04 09:24:00,NFO,2023-12-14,6.1,5.9,6.0,53600,Options,Call,NIFTY,21400.0,6550
6.6,2023-12-04 09:25:00,NFO,2023-12-14,6.6,5.95,5.95,53600,Options,Call,NIFTY,21400.0,4750
6.65,2023-12-04 09:26:00,NFO,2023-12-14,6.95,6.6,6.75,60650,Options,Call,NIFTY,21400.0,4250
6.25,2023-12-04 09:27:00,NFO,2023-12-14,6.6,6.25,6.6,60650,Options,Call,NIFTY,21400.0,3700
5.9,2023-12-04 09:28:00,NFO,2023-12-14,6.2,5.9,6.2,60650,Options,Call,NIFTY,21400.0,3400
5.6,2023-12-04 09:29:00,NFO,2023-12-14,5.95,5.6,5.9,56000,Options,Call,NIFTY,21400.0,2350
5.4,2023-12-04 09:30:00,NFO,2023-12-14,5.65,5.35,5.6,56000,Options,Call,NIFTY,21400.0,5500
5.4,2023-12-04 09:31:00,NFO,2023-12-14,5.5,5.4,5.4,56000,Options,Call,NIFTY,21400.0,1650
5.95,2023-12-04 09:32:00,NFO,2023-12-14,5.95,5.4,5.4,51950,Options,Call,NIFTY,21400.0,4650
5.5,2023-12-04 09:33:00,NFO,2023-12-14,5.9,5.5,5.9,51950,Options,Call,NIFTY,21400.0,7300
5.7,2023-12-04 09:34:00,NFO,2023-12-14,5.7,5.5,5.5,51950,Options,Call,NIFTY,21400.0,2000
5.75,2023-12-04 09:35:00,NFO,2023-12-14,5.75,5.65,5.7,52550,Options,Call,NIFTY,21400.0,350
5.5,2023-12-04 09:36:00,NFO,2023-12-14,5.65,5.5,5.65,52550,Options,Call,NIFTY,21400.0,2400
5.45,2023-12-04 09:37:00,NFO,2023-12-14,5.55,5.45,5.5,52550,Options,Call,NIFTY,21400.0,1150
