close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
606.4,2023-10-12 09:15:00,NFO,2023-10-26,606.4,606.4,606.4,0,Options,Call,NIFTY,19250.0,0
606.4,2023-10-12 09:16:00,NFO,2023-10-26,606.4,606.4,606.4,0,Options,Call,NIFTY,19250.0,0
606.4,2023-10-12 09:17:00,NFO,2023-10-26,606.4,606.4,606.4,0,Options,Call,NIFTY,19250.0,0
606.4,2023-10-12 09:18:00,NFO,2023-10-26,606.4,606.4,606.4,0,Options,Call,NIFTY,19250.0,0
644.8,2023-10-12 09:19:00,NFO,2023-10-26,644.8,606.4,606.4,28800,Options,Call,NIFTY,19250.0,50
651.6,2023-10-12 09:20:00,NFO,2023-10-26,651.6,640.0,640.0,28800,Options,Call,NIFTY,19250.0,100
651.6,2023-10-12 09:21:00,NFO,2023-10-26,651.6,651.6,651.6,28800,Options,Call,NIFTY,19250.0,0
636.8,2023-10-12 09:22:00,NFO,2023-10-26,636.8,636.8,636.8,28800,Options,Call,NIFTY,19250.0,50
636.8,2023-10-12 09:23:00,NFO,2023-10-26,636.8,636.8,636.8,28800,Options,Call,NIFTY,19250.0,0
636.8,2023-10-12 09:24:00,NFO,2023-10-26,636.8,636.8,636.8,28800,Options,Call,NIFTY,19250.0,0
639.2,2023-10-12 09:25:00,NFO,2023-10-26,639.2,639.2,639.2,28750,Options,Call,NIFTY,19250.0,50
639.2,2023-10-12 09:26:00,NFO,2023-10-26,639.2,639.2,639.2,28750,Options,Call,NIFTY,19250.0,0
639.2,2023-10-12 09:27:00,NFO,2023-10-26,639.2,639.2,639.2,28750,Options,Call,NIFTY,19250.0,0
639.2,2023-10-12 09:28:00,NFO,2023-10-26,639.2,639.2,639.2,28750,Options,Call,NIFTY,19250.0,0
639.2,2023-10-12 09:29:00,NFO,2023-10-26,639.2,639.2,639.2,28750,Options,Call,NIFTY,19250.0,0
639.2,2023-10-12 09:30:00,NFO,2023-10-26,639.2,639.2,639.2,28750,Options,Call,NIFTY,19250.0,0
639.2,2023-10-12 09:31:00,NFO,2023-10-26,639.2,639.2,639.2,28750,Options,Call,NIFTY,19250.0,0
639.2,2023-10-12 09:32:00,NFO,2023-10-26,639.2,639.2,639.2,28750,Options,Call,NIFTY,19250.0,0
639.2,2023-10-12 09:33:00,NFO,2023-10-26,639.2,639.2,639.2,28750,Options,Call,NIFTY,19250.0,0
639.2,2023-10-12 09:34:00,NFO,2023-10-26,639.2,639.2,639.2,28750,Options,Call,NIFTY,19250.0,0
639.2,2023-10-12 09:35:00,NFO,2023-10-26,639.2,639.2,639.2,28750,Options,Call,NIFTY,19250.0,0
626.25,2023-10-12 09:36:00,NFO,2023-10-26,639.2,626.25,639.2,28750,Options,Call,NIFTY,19250.0,50
626.25,2023-10-12 09:37:00,NFO,2023-10-26,626.25,626.25,626.25,28750,Options,Call,NIFTY,19250.0,0
626.25,2023-10-12 09:38:00,NFO,2023-10-26,626.25,626.25,626.25,28750,Options,Call,NIFTY,19250.0,0
626.25,2023-10-12 09:39:00,NFO,2023-10-26,626.25,626.25,626.25,28750,Options,Call,NIFTY,19250.0,0
626.25,2023-10-12 09:40:00,NFO,2023-10-26,626.25,626.25,626.25,28750,Options,Call,NIFTY,19250.0,0
618.35,2023-10-12 09:41:00,NFO,2023-10-26,618.35,618.35,618.35,28750,Options,Call,NIFTY,19250.0,50
618.35,2023-10-12 09:42:00,NFO,2023-10-26,618.35,618.35,618.35,28750,Options,Call,NIFTY,19250.0,0
