close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
157.1,2023-09-18 09:15:00,NFO,2023-09-28,160.8,152.1,160.8,364900,Options,Call,NIFTY,20150.0,24700
155.05,2023-09-18 09:16:00,NFO,2023-09-28,156.45,151.0,156.35,364900,Options,Call,NIFTY,20150.0,21400
156.2,2023-09-18 09:17:00,NFO,2023-09-28,157.45,152.85,155.45,386850,Options,Call,NIFTY,20150.0,25250
155.7,2023-09-18 09:18:00,NFO,2023-09-28,156.45,154.35,155.85,386850,Options,Call,NIFTY,20150.0,12550
153.8,2023-09-18 09:19:00,NFO,2023-09-28,155.85,153.4,155.7,386850,Options,Call,NIFTY,20150.0,12300
156.2,2023-09-18 09:20:00,NFO,2023-09-28,157.05,151.0,153.6,400050,Options,Call,NIFTY,20150.0,22050
160.65,2023-09-18 09:21:00,NFO,2023-09-28,160.95,156.2,156.2,400050,Options,Call,NIFTY,20150.0,18000
160.95,2023-09-18 09:22:00,NFO,2023-09-28,164.9,159.95,161.35,400050,Options,Call,NIFTY,20150.0,25500
155.4,2023-09-18 09:23:00,NFO,2023-09-28,160.95,152.6,160.7,404250,Options,Call,NIFTY,20150.0,13200
153.2,2023-09-18 09:24:00,NFO,2023-09-28,156.55,153.0,155.4,404250,Options,Call,NIFTY,20150.0,14000
155.2,2023-09-18 09:25:00,NFO,2023-09-28,155.2,148.85,153.2,404250,Options,Call,NIFTY,20150.0,14600
156.35,2023-09-18 09:26:00,NFO,2023-09-28,158.0,151.65,154.05,416650,Options,Call,NIFTY,20150.0,18950
160.4,2023-09-18 09:27:00,NFO,2023-09-28,162.5,155.2,156.35,416650,Options,Call,NIFTY,20150.0,22550
158.35,2023-09-18 09:28:00,NFO,2023-09-28,160.95,158.3,159.85,416650,Options,Call,NIFTY,20150.0,13700
159.2,2023-09-18 09:29:00,NFO,2023-09-28,160.75,158.0,158.35,424150,Options,Call,NIFTY,20150.0,13050
155.55,2023-09-18 09:30:00,NFO,2023-09-28,158.7,154.3,158.7,424150,Options,Call,NIFTY,20150.0,10250
157.6,2023-09-18 09:31:00,NFO,2023-09-28,157.9,153.1,155.85,424150,Options,Call,NIFTY,20150.0,8650
159.0,2023-09-18 09:32:00,NFO,2023-09-28,159.0,156.45,157.25,435350,Options,Call,NIFTY,20150.0,9500
161.25,2023-09-18 09:33:00,NFO,2023-09-28,162.35,159.5,159.5,435350,Options,Call,NIFTY,20150.0,14500
157.55,2023-09-18 09:34:00,NFO,2023-09-28,161.25,156.7,161.25,435350,Options,Call,NIFTY,20150.0,12100
