close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
300.55,2023-10-09 09:15:00,NFO,2023-10-19,411.1,294.45,411.1,34350,Options,Call,NIFTY,19300.0,6050
306.5,2023-10-09 09:16:00,NFO,2023-10-19,306.5,300.65,301.5,34350,Options,Call,NIFTY,19300.0,3900
299.25,2023-10-09 09:17:00,NFO,2023-10-19,304.8,299.25,304.8,36200,Options,Call,NIFTY,19300.0,1450
297.25,2023-10-09 09:18:00,NFO,2023-10-19,299.25,296.85,299.25,36200,Options,Call,NIFTY,19300.0,1300
293.9,2023-10-09 09:19:00,NFO,2023-10-19,297.25,293.9,297.25,36200,Options,Call,NIFTY,19300.0,1350
286.6,2023-10-09 09:20:00,NFO,2023-10-19,293.9,286.6,293.9,35950,Options,Call,NIFTY,19300.0,900
283.85,2023-10-09 09:21:00,NFO,2023-10-19,286.6,283.85,286.6,35950,Options,Call,NIFTY,19300.0,650
285.9,2023-10-09 09:22:00,NFO,2023-10-19,285.9,280.2,283.85,35950,Options,Call,NIFTY,19300.0,500
291.0,2023-10-09 09:23:00,NFO,2023-10-19,291.0,285.8,285.8,36900,Options,Call,NIFTY,19300.0,1750
289.2,2023-10-09 09:24:00,NFO,2023-10-19,293.9,289.2,291.0,36900,Options,Call,NIFTY,19300.0,1150
286.05,2023-10-09 09:25:00,NFO,2023-10-19,289.2,286.0,289.2,36900,Options,Call,NIFTY,19300.0,400
284.0,2023-10-09 09:26:00,NFO,2023-10-19,286.05,281.6,286.05,36900,Options,Call,NIFTY,19300.0,600
292.0,2023-10-09 09:27:00,NFO,2023-10-19,292.0,284.0,284.0,38150,Options,Call,NIFTY,19300.0,100
296.15,2023-10-09 09:28:00,NFO,2023-10-19,296.15,288.9,292.0,38150,Options,Call,NIFTY,19300.0,1450
294.5,2023-10-09 09:29:00,NFO,2023-10-19,296.6,288.85,295.65,38700,Options,Call,NIFTY,19300.0,1250
297.7,2023-10-09 09:30:00,NFO,2023-10-19,297.7,294.5,294.5,38700,Options,Call,NIFTY,19300.0,50
304.45,2023-10-09 09:31:00,NFO,2023-10-19,306.35,297.7,297.7,38700,Options,Call,NIFTY,19300.0,750
304.4,2023-10-09 09:32:00,NFO,2023-10-19,309.0,302.55,302.55,38300,Options,Call,NIFTY,19300.0,150
312.8,2023-10-09 09:33:00,NFO,2023-10-19,312.8,302.95,304.4,38300,Options,Call,NIFTY,19300.0,550
309.5,2023-10-09 09:34:00,NFO,2023-10-19,312.8,309.5,312.8,38300,Options,Call,NIFTY,19300.0,200
300.0,2023-10-09 09:35:00,NFO,2023-10-19,309.5,300.0,309.5,38700,Options,Call,NIFTY,19300.0,900
301.55,2023-10-09 09:36:00,NFO,2023-10-19,301.55,300.0,300.0,38700,Options,Call,NIFTY,19300.0,200
308.5,2023-10-09 09:37:00,NFO,2023-10-19,311.0,301.55,301.55,38700,Options,Call,NIFTY,19300.0,500
305.9,2023-10-09 09:38:00,NFO,2023-10-19,308.5,305.9,308.5,39500,Options,Call,NIFTY,19300.0,250
305.9,2023-10-09 09:39:00,NFO,2023-10-19,305.9,305.9,305.9,39500,Options,Call,NIFTY,19300.0,0
305.9,2023-10-09 09:40:00,NFO,2023-10-19,305.9,305.9,305.9,39500,Options,Call,NIFTY,19300.0,0
322.95,2023-10-09 09:41:00,NFO,2023-10-19,322.95,305.9,305.9,39500,Options,Call,NIFTY,19300.0,550
322.0,2023-10-09 09:42:00,NFO,2023-10-19,322.95,319.35,322.95,39500,Options,Call,NIFTY,19300.0,150
319.95,2023-10-09 09:43:00,NFO,2023-10-19,322.0,319.6,322.0,39500,Options,Call,NIFTY,19300.0,300
320.0,2023-10-09 09:44:00,NFO,2023-10-19,320.0,319.95,319.95,39200,Options,Call,NIFTY,19300.0,50
322.2,2023-10-09 09:45:00,NFO,2023-10-19,322.2,320.0,320.0,39200,Options,Call,NIFTY,19300.0,200
339.5,2023-10-09 09:46:00,NFO,2023-10-19,339.5,321.5,321.5,39200,Options,Call,NIFTY,19300.0,1650
340.8,2023-10-09 09:47:00,NFO,2023-10-19,344.4,339.5,339.5,39350,Options,Call,NIFTY,19300.0,600
340.8,2023-10-09 09:48:00,NFO,2023-10-19,340.8,340.8,340.8,39350,Options,Call,NIFTY,19300.0,100
333.8,2023-10-09 09:49:00,NFO,2023-10-19,343.0,328.95,340.8,39350,Options,Call,NIFTY,19300.0,1100
342.35,2023-10-09 09:50:00,NFO,2023-10-19,342.35,333.8,333.8,38950,Options,Call,NIFTY,19300.0,750
347.0,2023-10-09 09:51:00,NFO,2023-10-19,347.0,342.35,342.35,38950,Options,Call,NIFTY,19300.0,100
352.45,2023-10-09 09:52:00,NFO,2023-10-19,352.45,346.6,347.0,38950,Options,Call,NIFTY,19300.0,300
350.5,2023-10-09 09:53:00,NFO,2023-10-19,350.5,348.55,348.55,38900,Options,Call,NIFTY,19300.0,300
353.05,2023-10-09 09:54:00,NFO,2023-10-19,353.05,350.5,350.5,38900,Options,Call,NIFTY,19300.0,50
344.25,2023-10-09 09:55:00,NFO,2023-10-19,353.05,344.25,353.05,38900,Options,Call,NIFTY,19300.0,300
340.25,2023-10-09 09:56:00,NFO,2023-10-19,344.25,340.25,344.25,39100,Options,Call,NIFTY,19300.0,300
348.3,2023-10-09 09:57:00,NFO,2023-10-19,348.3,340.15,340.25,39100,Options,Call,NIFTY,19300.0,400
344.8,2023-10-09 09:58:00,NFO,2023-10-19,348.3,344.8,348.3,39100,Options,Call,NIFTY,19300.0,200
344.95,2023-10-09 09:59:00,NFO,2023-10-19,344.95,344.95,344.95,39100,Options,Call,NIFTY,19300.0,50
344.3,2023-10-09 10:00:00,NFO,2023-10-19,344.95,344.3,344.95,38900,Options,Call,NIFTY,19300.0,50
342.45,2023-10-09 10:01:00,NFO,2023-10-19,344.3,340.95,344.3,38900,Options,Call,NIFTY,19300.0,300
342.45,2023-10-09 10:02:00,NFO,2023-10-19,342.45,342.45,342.45,38900,Options,Call,NIFTY,19300.0,0
342.45,2023-10-09 10:03:00,NFO,2023-10-19,342.45,342.45,342.45,38900,Options,Call,NIFTY,19300.0,0
342.45,2023-10-09 10:04:00,NFO,2023-10-19,342.45,342.45,342.45,38900,Options,Call,NIFTY,19300.0,0
331.0,2023-10-09 10:05:00,NFO,2023-10-19,342.45,331.0,342.45,38800,Options,Call,NIFTY,19300.0,50
336.35,2023-10-09 10:06:00,NFO,2023-10-19,336.35,331.0,331.0,38800,Options,Call,NIFTY,19300.0,50
338.2,2023-10-09 10:07:00,NFO,2023-10-19,338.2,336.35,336.35,38800,Options,Call,NIFTY,19300.0,250
338.2,2023-10-09 10:08:00,NFO,2023-10-19,338.2,338.2,338.2,38800,Options,Call,NIFTY,19300.0,0
338.2,2023-10-09 10:09:00,NFO,2023-10-19,338.2,338.2,338.2,38800,Options,Call,NIFTY,19300.0,0
350.2,2023-10-09 10:10:00,NFO,2023-10-19,351.45,338.2,338.2,38900,Options,Call,NIFTY,19300.0,300
342.9,2023-10-09 10:11:00,NFO,2023-10-19,350.2,342.9,350.2,38900,Options,Call,NIFTY,19300.0,250
