close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
144.45,2023-10-13 09:15:00,NFO,2023-10-26,158.15,142.0,142.0,2344400,Options,Put,NIFTY,19700.0,222400
140.15,2023-10-13 09:16:00,NFO,2023-10-26,148.0,140.0,145.35,2344400,Options,Put,NIFTY,19700.0,165700
137.55,2023-10-13 09:17:00,NFO,2023-10-26,140.95,136.55,140.95,2324600,Options,Put,NIFTY,19700.0,76250
134.0,2023-10-13 09:18:00,NFO,2023-10-26,137.85,134.0,137.85,2324600,Options,Put,NIFTY,19700.0,106550
135.6,2023-10-13 09:19:00,NFO,2023-10-26,136.0,133.55,133.8,2324600,Options,Put,NIFTY,19700.0,112600
136.15,2023-10-13 09:20:00,NFO,2023-10-26,136.35,134.3,134.45,2344300,Options,Put,NIFTY,19700.0,75650
135.3,2023-10-13 09:21:00,NFO,2023-10-26,136.55,135.2,136.35,2344300,Options,Put,NIFTY,19700.0,43950
133.05,2023-10-13 09:22:00,NFO,2023-10-26,135.45,132.45,135.0,2344300,Options,Put,NIFTY,19700.0,45300
132.0,2023-10-13 09:23:00,NFO,2023-10-26,133.15,132.0,133.0,2341750,Options,Put,NIFTY,19700.0,51400
131.2,2023-10-13 09:24:00,NFO,2023-10-26,132.35,130.35,132.0,2341750,Options,Put,NIFTY,19700.0,37900
130.95,2023-10-13 09:25:00,NFO,2023-10-26,132.45,130.8,131.15,2341750,Options,Put,NIFTY,19700.0,92300
130.45,2023-10-13 09:26:00,NFO,2023-10-26,131.1,127.8,130.95,2396100,Options,Put,NIFTY,19700.0,65350
131.0,2023-10-13 09:27:00,NFO,2023-10-26,131.5,129.95,130.1,2396100,Options,Put,NIFTY,19700.0,48500
128.2,2023-10-13 09:28:00,NFO,2023-10-26,131.0,128.15,131.0,2396100,Options,Put,NIFTY,19700.0,39300
129.9,2023-10-13 09:29:00,NFO,2023-10-26,130.5,128.05,128.5,2420750,Options,Put,NIFTY,19700.0,32100
129.3,2023-10-13 09:30:00,NFO,2023-10-26,130.35,128.0,130.05,2420750,Options,Put,NIFTY,19700.0,70100
131.4,2023-10-13 09:31:00,NFO,2023-10-26,131.4,129.0,130.45,2420750,Options,Put,NIFTY,19700.0,65100
131.9,2023-10-13 09:32:00,NFO,2023-10-26,132.85,130.9,130.9,2477500,Options,Put,NIFTY,19700.0,53300
128.5,2023-10-13 09:33:00,NFO,2023-10-26,132.3,128.2,131.9,2477500,Options,Put,NIFTY,19700.0,30300
127.4,2023-10-13 09:34:00,NFO,2023-10-26,128.55,124.15,128.25,2477500,Options,Put,NIFTY,19700.0,64450
128.4,2023-10-13 09:35:00,NFO,2023-10-26,128.9,126.35,127.4,2489450,Options,Put,NIFTY,19700.0,42150
128.75,2023-10-13 09:36:00,NFO,2023-10-26,128.75,127.6,128.4,2489450,Options,Put,NIFTY,19700.0,28550
128.95,2023-10-13 09:37:00,NFO,2023-10-26,129.65,128.1,128.5,2489450,Options,Put,NIFTY,19700.0,53750
130.0,2023-10-13 09:38:00,NFO,2023-10-26,130.4,128.1,128.6,2516800,Options,Put,NIFTY,19700.0,68350
128.55,2023-10-13 09:39:00,NFO,2023-10-26,130.3,128.45,130.0,2516800,Options,Put,NIFTY,19700.0,23150
131.25,2023-10-13 09:40:00,NFO,2023-10-26,131.75,127.9,128.5,2516800,Options,Put,NIFTY,19700.0,28300
130.35,2023-10-13 09:41:00,NFO,2023-10-26,132.3,130.35,131.5,2546600,Options,Put,NIFTY,19700.0,25150
131.5,2023-10-13 09:42:00,NFO,2023-10-26,132.8,130.25,130.35,2546600,Options,Put,NIFTY,19700.0,42950
131.75,2023-10-13 09:43:00,NFO,2023-10-26,132.15,131.05,131.25,2546600,Options,Put,NIFTY,19700.0,30500
133.35,2023-10-13 09:44:00,NFO,2023-10-26,133.35,131.1,131.45,2558900,Options,Put,NIFTY,19700.0,54550
132.95,2023-10-13 09:45:00,NFO,2023-10-26,135.4,132.95,133.9,2558900,Options,Put,NIFTY,19700.0,149450
131.85,2023-10-13 09:46:00,NFO,2023-10-26,133.55,131.8,132.7,2558900,Options,Put,NIFTY,19700.0,34150
133.4,2023-10-13 09:47:00,NFO,2023-10-26,133.4,131.85,131.85,2521400,Options,Put,NIFTY,19700.0,26750
135.2,2023-10-13 09:48:00,NFO,2023-10-26,135.95,132.85,132.85,2521400,Options,Put,NIFTY,19700.0,42700
134.8,2023-10-13 09:49:00,NFO,2023-10-26,135.65,134.15,135.0,2521400,Options,Put,NIFTY,19700.0,29450
131.25,2023-10-13 09:50:00,NFO,2023-10-26,134.85,130.75,134.85,2514700,Options,Put,NIFTY,19700.0,57350
133.0,2023-10-13 09:51:00,NFO,2023-10-26,134.25,131.85,131.9,2514700,Options,Put,NIFTY,19700.0,29100
134.6,2023-10-13 09:52:00,NFO,2023-10-26,135.9,133.2,133.45,2514700,Options,Put,NIFTY,19700.0,35000
134.6,2023-10-13 09:53:00,NFO,2023-10-26,134.7,133.1,134.45,2544100,Options,Put,NIFTY,19700.0,23550
133.6,2023-10-13 09:54:00,NFO,2023-10-26,134.5,133.05,134.3,2544100,Options,Put,NIFTY,19700.0,25600
132.15,2023-10-13 09:55:00,NFO,2023-10-26,134.4,132.15,133.6,2544100,Options,Put,NIFTY,19700.0,23650
130.65,2023-10-13 09:56:00,NFO,2023-10-26,132.15,129.45,132.15,2568900,Options,Put,NIFTY,19700.0,63100
130.1,2023-10-13 09:57:00,NFO,2023-10-26,132.0,130.1,130.35,2568900,Options,Put,NIFTY,19700.0,18450
131.4,2023-10-13 09:58:00,NFO,2023-10-26,131.4,130.0,130.65,2568900,Options,Put,NIFTY,19700.0,19050
131.3,2023-10-13 09:59:00,NFO,2023-10-26,131.85,130.55,131.45,2580850,Options,Put,NIFTY,19700.0,18150
132.05,2023-10-13 10:00:00,NFO,2023-10-26,132.7,130.6,131.3,2580850,Options,Put,NIFTY,19700.0,16400
133.95,2023-10-13 10:01:00,NFO,2023-10-26,134.1,131.8,132.05,2580850,Options,Put,NIFTY,19700.0,20850
138.65,2023-10-13 10:02:00,NFO,2023-10-26,138.9,134.3,134.3,2586950,Options,Put,NIFTY,19700.0,75650
138.9,2023-10-13 10:03:00,NFO,2023-10-26,140.0,137.35,138.3,2586950,Options,Put,NIFTY,19700.0,54950
139.3,2023-10-13 10:04:00,NFO,2023-10-26,140.0,137.85,139.85,2586950,Options,Put,NIFTY,19700.0,41450
139.15,2023-10-13 10:05:00,NFO,2023-10-26,139.6,137.45,139.2,2592250,Options,Put,NIFTY,19700.0,68650
140.6,2023-10-13 10:06:00,NFO,2023-10-26,140.95,139.7,139.7,2592250,Options,Put,NIFTY,19700.0,49850
140.0,2023-10-13 10:07:00,NFO,2023-10-26,141.5,140.0,140.6,2592250,Options,Put,NIFTY,19700.0,61100
138.25,2023-10-13 10:08:00,NFO,2023-10-26,140.0,138.15,140.0,2631700,Options,Put,NIFTY,19700.0,35750
138.3,2023-10-13 10:09:00,NFO,2023-10-26,139.35,138.0,138.3,2631700,Options,Put,NIFTY,19700.0,21950
139.3,2023-10-13 10:10:00,NFO,2023-10-26,139.3,137.6,138.3,2631700,Options,Put,NIFTY,19700.0,25450
140.0,2023-10-13 10:11:00,NFO,2023-10-26,140.1,139.25,139.3,2651950,Options,Put,NIFTY,19700.0,24400
142.35,2023-10-13 10:12:00,NFO,2023-10-26,142.6,140.6,140.6,2651950,Options,Put,NIFTY,19700.0,65250
141.25,2023-10-13 10:13:00,NFO,2023-10-26,143.0,141.15,142.45,2651950,Options,Put,NIFTY,19700.0,61750
142.4,2023-10-13 10:14:00,NFO,2023-10-26,142.4,140.95,141.2,2713800,Options,Put,NIFTY,19700.0,30900
