close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
5.7,2023-09-21 09:15:00,NFO,2023-09-28,6.9,5.0,6.9,597750,Options,Call,NIFTY,20450.0,24850
5.45,2023-09-21 09:16:00,NFO,2023-09-28,5.95,5.4,5.75,597750,Options,Call,NIFTY,20450.0,48800
5.5,2023-09-21 09:17:00,NFO,2023-09-28,5.55,5.45,5.5,585450,Options,Call,NIFTY,20450.0,41450
5.2,2023-09-21 09:18:00,NFO,2023-09-28,5.5,5.15,5.5,585450,Options,Call,NIFTY,20450.0,35150
5.25,2023-09-21 09:19:00,NFO,2023-09-28,5.25,5.1,5.15,585450,Options,Call,NIFTY,20450.0,25300
5.3,2023-09-21 09:20:00,NFO,2023-09-28,5.3,5.2,5.25,569100,Options,Call,NIFTY,20450.0,19200
4.95,2023-09-21 09:21:00,NFO,2023-09-28,5.25,4.95,5.25,569100,Options,Call,NIFTY,20450.0,24850
5.0,2023-09-21 09:22:00,NFO,2023-09-28,5.05,4.85,5.0,569100,Options,Call,NIFTY,20450.0,23400
4.85,2023-09-21 09:23:00,NFO,2023-09-28,5.0,4.85,5.0,570100,Options,Call,NIFTY,20450.0,26200
5.0,2023-09-21 09:24:00,NFO,2023-09-28,5.0,4.8,4.85,570100,Options,Call,NIFTY,20450.0,29050
5.0,2023-09-21 09:25:00,NFO,2023-09-28,5.0,4.95,4.95,570100,Options,Call,NIFTY,20450.0,31250
4.85,2023-09-21 09:26:00,NFO,2023-09-28,5.0,4.85,5.0,556700,Options,Call,NIFTY,20450.0,21500
4.95,2023-09-21 09:27:00,NFO,2023-09-28,4.95,4.8,4.85,556700,Options,Call,NIFTY,20450.0,15050
5.1,2023-09-21 09:28:00,NFO,2023-09-28,5.1,4.95,4.95,556700,Options,Call,NIFTY,20450.0,14150
5.15,2023-09-21 09:29:00,NFO,2023-09-28,5.25,5.05,5.1,546200,Options,Call,NIFTY,20450.0,26900
5.2,2023-09-21 09:30:00,NFO,2023-09-28,5.2,5.1,5.15,546200,Options,Call,NIFTY,20450.0,19100
5.5,2023-09-21 09:31:00,NFO,2023-09-28,5.5,5.15,5.15,546200,Options,Call,NIFTY,20450.0,53900
5.5,2023-09-21 09:32:00,NFO,2023-09-28,5.5,5.35,5.5,546950,Options,Call,NIFTY,20450.0,11500
5.35,2023-09-21 09:33:00,NFO,2023-09-28,5.5,5.35,5.45,546950,Options,Call,NIFTY,20450.0,8900
5.35,2023-09-21 09:34:00,NFO,2023-09-28,5.4,5.3,5.35,546950,Options,Call,NIFTY,20450.0,16350
5.3,2023-09-21 09:35:00,NFO,2023-09-28,5.35,5.2,5.35,544000,Options,Call,NIFTY,20450.0,22100
5.3,2023-09-21 09:36:00,NFO,2023-09-28,5.35,5.15,5.3,544000,Options,Call,NIFTY,20450.0,8350
5.25,2023-09-21 09:37:00,NFO,2023-09-28,5.3,5.15,5.3,544000,Options,Call,NIFTY,20450.0,13000
5.3,2023-09-21 09:38:00,NFO,2023-09-28,5.35,5.25,5.25,530250,Options,Call,NIFTY,20450.0,6050
5.4,2023-09-21 09:39:00,NFO,2023-09-28,5.4,5.25,5.3,530250,Options,Call,NIFTY,20450.0,14550
5.25,2023-09-21 09:40:00,NFO,2023-09-28,5.4,5.2,5.35,530250,Options,Call,NIFTY,20450.0,8050
5.25,2023-09-21 09:41:00,NFO,2023-09-28,5.3,5.15,5.2,531650,Options,Call,NIFTY,20450.0,6100
5.15,2023-09-21 09:42:00,NFO,2023-09-28,5.3,5.1,5.3,531650,Options,Call,NIFTY,20450.0,8800
5.15,2023-09-21 09:43:00,NFO,2023-09-28,5.15,5.05,5.1,531650,Options,Call,NIFTY,20450.0,17700
5.2,2023-09-21 09:44:00,NFO,2023-09-28,5.2,5.05,5.15,529550,Options,Call,NIFTY,20450.0,8750
5.25,2023-09-21 09:45:00,NFO,2023-09-28,5.3,5.1,5.1,529550,Options,Call,NIFTY,20450.0,27850
5.15,2023-09-21 09:46:00,NFO,2023-09-28,5.25,5.15,5.25,529550,Options,Call,NIFTY,20450.0,9400
5.15,2023-09-21 09:47:00,NFO,2023-09-28,5.25,5.15,5.15,528150,Options,Call,NIFTY,20450.0,12650
5.1,2023-09-21 09:48:00,NFO,2023-09-28,5.2,5.05,5.15,528150,Options,Call,NIFTY,20450.0,7500
4.8,2023-09-21 09:49:00,NFO,2023-09-28,5.05,4.8,5.0,528150,Options,Call,NIFTY,20450.0,12250
4.8,2023-09-21 09:50:00,NFO,2023-09-28,4.95,4.75,4.85,532400,Options,Call,NIFTY,20450.0,11000
4.75,2023-09-21 09:51:00,NFO,2023-09-28,4.85,4.75,4.8,532400,Options,Call,NIFTY,20450.0,40850
4.75,2023-09-21 09:52:00,NFO,2023-09-28,4.8,4.7,4.75,532400,Options,Call,NIFTY,20450.0,10250
4.6,2023-09-21 09:53:00,NFO,2023-09-28,4.8,4.55,4.8,494300,Options,Call,NIFTY,20450.0,24300
4.55,2023-09-21 09:54:00,NFO,2023-09-28,4.6,4.5,4.6,494300,Options,Call,NIFTY,20450.0,9000
4.5,2023-09-21 09:55:00,NFO,2023-09-28,4.6,4.4,4.55,494300,Options,Call,NIFTY,20450.0,9050
4.45,2023-09-21 09:56:00,NFO,2023-09-28,4.5,4.4,4.45,480200,Options,Call,NIFTY,20450.0,17050
4.35,2023-09-21 09:57:00,NFO,2023-09-28,4.4,4.3,4.4,480200,Options,Call,NIFTY,20450.0,6900
4.4,2023-09-21 09:58:00,NFO,2023-09-28,4.4,4.35,4.4,480200,Options,Call,NIFTY,20450.0,4900
4.4,2023-09-21 09:59:00,NFO,2023-09-28,4.4,4.3,4.35,477400,Options,Call,NIFTY,20450.0,13850
4.35,2023-09-21 10:00:00,NFO,2023-09-28,4.4,4.35,4.4,477400,Options,Call,NIFTY,20450.0,13600
4.3,2023-09-21 10:01:00,NFO,2023-09-28,4.35,4.25,4.35,477400,Options,Call,NIFTY,20450.0,13750
4.25,2023-09-21 10:02:00,NFO,2023-09-28,4.35,4.2,4.3,481150,Options,Call,NIFTY,20450.0,8550
4.15,2023-09-21 10:03:00,NFO,2023-09-28,4.25,4.15,4.25,481150,Options,Call,NIFTY,20450.0,8600
4.15,2023-09-21 10:04:00,NFO,2023-09-28,4.2,4.1,4.15,481150,Options,Call,NIFTY,20450.0,6800
4.1,2023-09-21 10:05:00,NFO,2023-09-28,4.2,4.1,4.15,484000,Options,Call,NIFTY,20450.0,11750
4.15,2023-09-21 10:06:00,NFO,2023-09-28,4.15,4.05,4.1,484000,Options,Call,NIFTY,20450.0,9450
4.15,2023-09-21 10:07:00,NFO,2023-09-28,4.15,4.1,4.15,484000,Options,Call,NIFTY,20450.0,3150
4.1,2023-09-21 10:08:00,NFO,2023-09-28,4.15,4.05,4.15,475900,Options,Call,NIFTY,20450.0,2800
4.05,2023-09-21 10:09:00,NFO,2023-09-28,4.1,4.0,4.05,475900,Options,Call,NIFTY,20450.0,13750
4.05,2023-09-21 10:10:00,NFO,2023-09-28,4.15,4.05,4.05,475900,Options,Call,NIFTY,20450.0,25200
4.05,2023-09-21 10:11:00,NFO,2023-09-28,4.1,4.05,4.1,471950,Options,Call,NIFTY,20450.0,28400
4.15,2023-09-21 10:12:00,NFO,2023-09-28,4.3,4.05,4.05,471950,Options,Call,NIFTY,20450.0,20400
4.3,2023-09-21 10:13:00,NFO,2023-09-28,4.35,4.15,4.2,471950,Options,Call,NIFTY,20450.0,6900
4.1,2023-09-21 10:14:00,NFO,2023-09-28,4.25,4.1,4.25,461400,Options,Call,NIFTY,20450.0,8800
4.25,2023-09-21 10:15:00,NFO,2023-09-28,4.3,4.1,4.1,461400,Options,Call,NIFTY,20450.0,14050
4.25,2023-09-21 10:16:00,NFO,2023-09-28,4.3,4.2,4.25,461400,Options,Call,NIFTY,20450.0,14800
4.25,2023-09-21 10:17:00,NFO,2023-09-28,4.3,4.2,4.25,458450,Options,Call,NIFTY,20450.0,11450
4.25,2023-09-21 10:18:00,NFO,2023-09-28,4.3,4.2,4.3,458450,Options,Call,NIFTY,20450.0,5750
4.25,2023-09-21 10:19:00,NFO,2023-09-28,4.25,4.2,4.25,458450,Options,Call,NIFTY,20450.0,4800
4.25,2023-09-21 10:20:00,NFO,2023-09-28,4.25,4.2,4.25,461450,Options,Call,NIFTY,20450.0,7900
4.3,2023-09-21 10:21:00,NFO,2023-09-28,4.35,4.2,4.2,461450,Options,Call,NIFTY,20450.0,5500
4.3,2023-09-21 10:22:00,NFO,2023-09-28,4.35,4.3,4.3,461450,Options,Call,NIFTY,20450.0,6850
4.35,2023-09-21 10:23:00,NFO,2023-09-28,4.35,4.3,4.3,461000,Options,Call,NIFTY,20450.0,5350
4.3,2023-09-21 10:24:00,NFO,2023-09-28,4.35,4.3,4.3,461000,Options,Call,NIFTY,20450.0,3650
4.25,2023-09-21 10:25:00,NFO,2023-09-28,4.3,4.25,4.3,461000,Options,Call,NIFTY,20450.0,1700
4.2,2023-09-21 10:26:00,NFO,2023-09-28,4.3,4.2,4.3,461000,Options,Call,NIFTY,20450.0,3400
4.25,2023-09-21 10:27:00,NFO,2023-09-28,4.3,4.25,4.25,458750,Options,Call,NIFTY,20450.0,4250
4.2,2023-09-21 10:28:00,NFO,2023-09-28,4.25,4.15,4.25,458750,Options,Call,NIFTY,20450.0,2950
4.2,2023-09-21 10:29:00,NFO,2023-09-28,4.25,4.2,4.2,459750,Options,Call,NIFTY,20450.0,6450
4.25,2023-09-21 10:30:00,NFO,2023-09-28,4.3,4.2,4.2,459750,Options,Call,NIFTY,20450.0,9050
4.25,2023-09-21 10:31:00,NFO,2023-09-28,4.35,4.2,4.25,459750,Options,Call,NIFTY,20450.0,6450
4.35,2023-09-21 10:32:00,NFO,2023-09-28,4.35,4.2,4.3,466850,Options,Call,NIFTY,20450.0,14800
4.35,2023-09-21 10:33:00,NFO,2023-09-28,4.35,4.35,4.35,466850,Options,Call,NIFTY,20450.0,5150
4.35,2023-09-21 10:34:00,NFO,2023-09-28,4.4,4.35,4.35,466850,Options,Call,NIFTY,20450.0,3400
4.45,2023-09-21 10:35:00,NFO,2023-09-28,4.45,4.4,4.4,468000,Options,Call,NIFTY,20450.0,11900
4.45,2023-09-21 10:36:00,NFO,2023-09-28,4.45,4.4,4.4,468000,Options,Call,NIFTY,20450.0,3250
4.4,2023-09-21 10:37:00,NFO,2023-09-28,4.45,4.4,4.45,468000,Options,Call,NIFTY,20450.0,1950
