close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
57.55,2023-09-28 09:15:00,NFO,2023-10-19,57.55,57.55,57.55,0,Options,Put,NIFTY,19300.0,0
52.6,2023-09-28 09:16:00,NFO,2023-10-19,57.55,52.6,57.55,7750,Options,Put,NIFTY,19300.0,50
55.45,2023-09-28 09:17:00,NFO,2023-10-19,55.45,52.6,52.6,7750,Options,Put,NIFTY,19300.0,50
55.45,2023-09-28 09:18:00,NFO,2023-10-19,55.45,55.45,55.45,7750,Options,Put,NIFTY,19300.0,0
53.8,2023-09-28 09:19:00,NFO,2023-10-19,55.45,53.75,55.45,7750,Options,Put,NIFTY,19300.0,1350
55.0,2023-09-28 09:20:00,NFO,2023-10-19,55.15,53.7,53.8,7750,Options,Put,NIFTY,19300.0,1850
56.0,2023-09-28 09:21:00,NFO,2023-10-19,57.25,56.0,56.15,10350,Options,Put,NIFTY,19300.0,1250
54.75,2023-09-28 09:22:00,NFO,2023-10-19,56.0,54.75,56.0,10350,Options,Put,NIFTY,19300.0,200
56.0,2023-09-28 09:23:00,NFO,2023-10-19,56.2,54.75,54.75,10850,Options,Put,NIFTY,19300.0,350
55.7,2023-09-28 09:24:00,NFO,2023-10-19,56.5,55.6,56.0,10850,Options,Put,NIFTY,19300.0,1150
56.55,2023-09-28 09:25:00,NFO,2023-10-19,56.55,55.6,55.7,10850,Options,Put,NIFTY,19300.0,250
56.55,2023-09-28 09:26:00,NFO,2023-10-19,56.55,56.55,56.55,10850,Options,Put,NIFTY,19300.0,0
56.4,2023-09-28 09:27:00,NFO,2023-10-19,56.55,56.4,56.55,10850,Options,Put,NIFTY,19300.0,50
58.4,2023-09-28 09:28:00,NFO,2023-10-19,58.4,56.4,56.4,12100,Options,Put,NIFTY,19300.0,550
59.8,2023-09-28 09:29:00,NFO,2023-10-19,60.5,58.75,59.45,12100,Options,Put,NIFTY,19300.0,2900
62.05,2023-09-28 09:30:00,NFO,2023-10-19,62.05,61.05,61.05,12100,Options,Put,NIFTY,19300.0,400
63.7,2023-09-28 09:31:00,NFO,2023-10-19,63.7,62.65,62.65,12100,Options,Put,NIFTY,19300.0,100
63.7,2023-09-28 09:32:00,NFO,2023-10-19,63.7,63.7,63.7,12100,Options,Put,NIFTY,19300.0,0
63.7,2023-09-28 09:33:00,NFO,2023-10-19,63.7,63.7,63.7,12100,Options,Put,NIFTY,19300.0,0
63.7,2023-09-28 09:34:00,NFO,2023-10-19,63.7,63.7,63.7,12100,Options,Put,NIFTY,19300.0,0
64.25,2023-09-28 09:35:00,NFO,2023-10-19,64.25,63.7,63.7,14800,Options,Put,NIFTY,19300.0,50
65.35,2023-09-28 09:36:00,NFO,2023-10-19,65.5,63.7,63.7,14800,Options,Put,NIFTY,19300.0,400
66.1,2023-09-28 09:37:00,NFO,2023-10-19,66.2,65.95,65.95,14800,Options,Put,NIFTY,19300.0,300
66.1,2023-09-28 09:38:00,NFO,2023-10-19,66.1,66.1,66.1,14800,Options,Put,NIFTY,19300.0,0
68.65,2023-09-28 09:39:00,NFO,2023-10-19,69.6,66.1,66.1,14700,Options,Put,NIFTY,19300.0,500
67.55,2023-09-28 09:40:00,NFO,2023-10-19,68.75,67.55,68.55,14700,Options,Put,NIFTY,19300.0,700
65.8,2023-09-28 09:41:00,NFO,2023-10-19,68.0,65.6,67.55,15700,Options,Put,NIFTY,19300.0,2550
67.15,2023-09-28 09:42:00,NFO,2023-10-19,67.15,66.3,66.3,15700,Options,Put,NIFTY,19300.0,1000
70.0,2023-09-28 09:43:00,NFO,2023-10-19,70.0,69.55,69.55,15700,Options,Put,NIFTY,19300.0,1250
70.0,2023-09-28 09:44:00,NFO,2023-10-19,70.0,70.0,70.0,15700,Options,Put,NIFTY,19300.0,0
72.1,2023-09-28 09:45:00,NFO,2023-10-19,72.1,70.0,70.0,19300,Options,Put,NIFTY,19300.0,250
72.1,2023-09-28 09:46:00,NFO,2023-10-19,72.1,72.1,72.1,19300,Options,Put,NIFTY,19300.0,0
72.1,2023-09-28 09:47:00,NFO,2023-10-19,72.1,72.1,72.1,19300,Options,Put,NIFTY,19300.0,0
69.0,2023-09-28 09:48:00,NFO,2023-10-19,72.1,69.0,72.1,19300,Options,Put,NIFTY,19300.0,50
70.6,2023-09-28 09:49:00,NFO,2023-10-19,70.6,69.0,69.0,19150,Options,Put,NIFTY,19300.0,0
71.4,2023-09-28 09:50:00,NFO,2023-10-19,71.4,69.45,69.45,19150,Options,Put,NIFTY,19300.0,300
71.3,2023-09-28 09:51:00,NFO,2023-10-19,71.85,71.3,71.4,19050,Options,Put,NIFTY,19300.0,100
71.3,2023-09-28 09:52:00,NFO,2023-10-19,71.3,71.3,71.3,19050,Options,Put,NIFTY,19300.0,50
71.3,2023-09-28 09:53:00,NFO,2023-10-19,71.3,71.3,71.3,19050,Options,Put,NIFTY,19300.0,0
71.3,2023-09-28 09:54:00,NFO,2023-10-19,71.3,71.3,71.3,19050,Options,Put,NIFTY,19300.0,0
71.75,2023-09-28 09:55:00,NFO,2023-10-19,71.75,71.1,71.3,19050,Options,Put,NIFTY,19300.0,200
72.0,2023-09-28 09:56:00,NFO,2023-10-19,72.0,71.75,71.75,19050,Options,Put,NIFTY,19300.0,50
72.0,2023-09-28 09:57:00,NFO,2023-10-19,72.0,72.0,72.0,19050,Options,Put,NIFTY,19300.0,0
72.0,2023-09-28 09:58:00,NFO,2023-10-19,72.0,72.0,72.0,19050,Options,Put,NIFTY,19300.0,0
72.0,2023-09-28 09:59:00,NFO,2023-10-19,72.0,72.0,72.0,19050,Options,Put,NIFTY,19300.0,0
72.0,2023-09-28 10:00:00,NFO,2023-10-19,72.0,72.0,72.0,19050,Options,Put,NIFTY,19300.0,0
72.0,2023-09-28 10:01:00,NFO,2023-10-19,72.0,72.0,72.0,19050,Options,Put,NIFTY,19300.0,0
72.0,2023-09-28 10:02:00,NFO,2023-10-19,72.0,72.0,72.0,19050,Options,Put,NIFTY,19300.0,0
72.0,2023-09-28 10:03:00,NFO,2023-10-19,72.0,72.0,72.0,19050,Options,Put,NIFTY,19300.0,0
72.0,2023-09-28 10:04:00,NFO,2023-10-19,72.0,72.0,72.0,19050,Options,Put,NIFTY,19300.0,0
72.0,2023-09-28 10:05:00,NFO,2023-10-19,72.0,72.0,72.0,19050,Options,Put,NIFTY,19300.0,0
72.0,2023-09-28 10:06:00,NFO,2023-10-19,72.0,72.0,72.0,19050,Options,Put,NIFTY,19300.0,0
72.0,2023-09-28 10:07:00,NFO,2023-10-19,72.0,72.0,72.0,19050,Options,Put,NIFTY,19300.0,0
63.0,2023-09-28 10:08:00,NFO,2023-10-19,63.0,63.0,63.0,19050,Options,Put,NIFTY,19300.0,1000
61.3,2023-09-28 10:09:00,NFO,2023-10-19,63.0,61.3,63.0,18350,Options,Put,NIFTY,19300.0,50
61.3,2023-09-28 10:10:00,NFO,2023-10-19,61.3,61.3,61.3,18350,Options,Put,NIFTY,19300.0,0
63.45,2023-09-28 10:11:00,NFO,2023-10-19,63.45,61.3,61.3,18350,Options,Put,NIFTY,19300.0,150
62.4,2023-09-28 10:12:00,NFO,2023-10-19,63.5,62.4,63.45,18350,Options,Put,NIFTY,19300.0,1050
61.75,2023-09-28 10:13:00,NFO,2023-10-19,63.15,61.75,62.4,18350,Options,Put,NIFTY,19300.0,100
62.15,2023-09-28 10:14:00,NFO,2023-10-19,62.25,61.75,61.75,18350,Options,Put,NIFTY,19300.0,100
62.7,2023-09-28 10:15:00,NFO,2023-10-19,62.7,62.35,62.35,19100,Options,Put,NIFTY,19300.0,150
62.95,2023-09-28 10:16:00,NFO,2023-10-19,62.95,62.5,62.7,19100,Options,Put,NIFTY,19300.0,200
62.65,2023-09-28 10:17:00,NFO,2023-10-19,63.05,62.65,63.05,19100,Options,Put,NIFTY,19300.0,200
62.65,2023-09-28 10:18:00,NFO,2023-10-19,62.65,62.65,62.65,19100,Options,Put,NIFTY,19300.0,0
62.65,2023-09-28 10:19:00,NFO,2023-10-19,62.65,62.65,62.65,19100,Options,Put,NIFTY,19300.0,0
62.65,2023-09-28 10:20:00,NFO,2023-10-19,62.65,62.65,62.65,19100,Options,Put,NIFTY,19300.0,0
62.65,2023-09-28 10:21:00,NFO,2023-10-19,62.65,62.65,62.65,19100,Options,Put,NIFTY,19300.0,0
62.65,2023-09-28 10:22:00,NFO,2023-10-19,62.65,62.65,62.65,19100,Options,Put,NIFTY,19300.0,0
62.65,2023-09-28 10:23:00,NFO,2023-10-19,62.65,62.65,62.65,19100,Options,Put,NIFTY,19300.0,0
64.6,2023-09-28 10:24:00,NFO,2023-10-19,65.35,62.65,62.65,19550,Options,Put,NIFTY,19300.0,250
68.55,2023-09-28 10:25:00,NFO,2023-10-19,68.55,64.6,64.6,19550,Options,Put,NIFTY,19300.0,550
66.15,2023-09-28 10:26:00,NFO,2023-10-19,68.8,66.05,68.8,19550,Options,Put,NIFTY,19300.0,1000
66.7,2023-09-28 10:27:00,NFO,2023-10-19,66.7,65.2,66.15,19800,Options,Put,NIFTY,19300.0,200
66.8,2023-09-28 10:28:00,NFO,2023-10-19,67.75,66.75,67.15,19800,Options,Put,NIFTY,19300.0,450
66.7,2023-09-28 10:29:00,NFO,2023-10-19,68.65,66.65,66.8,19800,Options,Put,NIFTY,19300.0,2600
66.8,2023-09-28 10:30:00,NFO,2023-10-19,67.2,66.7,66.7,19800,Options,Put,NIFTY,19300.0,350
66.8,2023-09-28 10:31:00,NFO,2023-10-19,66.8,66.8,66.8,19800,Options,Put,NIFTY,19300.0,0
66.8,2023-09-28 10:32:00,NFO,2023-10-19,66.8,66.8,66.8,19800,Options,Put,NIFTY,19300.0,0
66.8,2023-09-28 10:33:00,NFO,2023-10-19,66.8,66.8,66.8,19800,Options,Put,NIFTY,19300.0,0
66.8,2023-09-28 10:34:00,NFO,2023-10-19,66.8,66.8,66.8,19800,Options,Put,NIFTY,19300.0,0
66.8,2023-09-28 10:35:00,NFO,2023-10-19,66.8,66.8,66.8,19800,Options,Put,NIFTY,19300.0,0
66.8,2023-09-28 10:36:00,NFO,2023-10-19,66.8,66.8,66.8,19800,Options,Put,NIFTY,19300.0,0
66.8,2023-09-28 10:37:00,NFO,2023-10-19,66.8,66.8,66.8,19800,Options,Put,NIFTY,19300.0,0
66.8,2023-09-28 10:38:00,NFO,2023-10-19,66.8,66.8,66.8,19800,Options,Put,NIFTY,19300.0,0
66.8,2023-09-28 10:39:00,NFO,2023-10-19,66.8,66.8,66.8,19800,Options,Put,NIFTY,19300.0,0
66.8,2023-09-28 10:40:00,NFO,2023-10-19,66.8,66.8,66.8,19800,Options,Put,NIFTY,19300.0,0
66.8,2023-09-28 10:41:00,NFO,2023-10-19,66.8,66.8,66.8,19800,Options,Put,NIFTY,19300.0,0
71.35,2023-09-28 10:42:00,NFO,2023-10-19,71.35,66.8,66.8,22700,Options,Put,NIFTY,19300.0,1300
71.75,2023-09-28 10:43:00,NFO,2023-10-19,71.75,71.75,71.75,22700,Options,Put,NIFTY,19300.0,50
71.4,2023-09-28 10:44:00,NFO,2023-10-19,71.75,71.4,71.75,22700,Options,Put,NIFTY,19300.0,50
71.0,2023-09-28 10:45:00,NFO,2023-10-19,71.0,71.0,71.0,22700,Options,Put,NIFTY,19300.0,100
71.0,2023-09-28 10:46:00,NFO,2023-10-19,71.0,71.0,71.0,22700,Options,Put,NIFTY,19300.0,0
71.0,2023-09-28 10:47:00,NFO,2023-10-19,71.0,71.0,71.0,22700,Options,Put,NIFTY,19300.0,0
71.0,2023-09-28 10:48:00,NFO,2023-10-19,71.0,71.0,71.0,22700,Options,Put,NIFTY,19300.0,0
71.0,2023-09-28 10:49:00,NFO,2023-10-19,71.0,71.0,71.0,22700,Options,Put,NIFTY,19300.0,0
71.0,2023-09-28 10:50:00,NFO,2023-10-19,71.0,71.0,71.0,22700,Options,Put,NIFTY,19300.0,0
71.0,2023-09-28 10:51:00,NFO,2023-10-19,71.0,71.0,71.0,22700,Options,Put,NIFTY,19300.0,0
71.0,2023-09-28 10:52:00,NFO,2023-10-19,71.0,71.0,71.0,22700,Options,Put,NIFTY,19300.0,0
71.0,2023-09-28 10:53:00,NFO,2023-10-19,71.0,71.0,71.0,22700,Options,Put,NIFTY,19300.0,0
71.0,2023-09-28 10:54:00,NFO,2023-10-19,71.0,71.0,71.0,22700,Options,Put,NIFTY,19300.0,0
71.0,2023-09-28 10:55:00,NFO,2023-10-19,71.0,71.0,71.0,22700,Options,Put,NIFTY,19300.0,0
70.7,2023-09-28 10:56:00,NFO,2023-10-19,71.0,70.7,71.0,23250,Options,Put,NIFTY,19300.0,50
70.7,2023-09-28 10:57:00,NFO,2023-10-19,70.7,70.7,70.7,23250,Options,Put,NIFTY,19300.0,0
70.4,2023-09-28 10:58:00,NFO,2023-10-19,70.7,70.4,70.7,23250,Options,Put,NIFTY,19300.0,50
70.4,2023-09-28 10:59:00,NFO,2023-10-19,70.4,70.4,70.4,23250,Options,Put,NIFTY,19300.0,450
70.9,2023-09-28 11:00:00,NFO,2023-10-19,70.9,70.4,70.4,23750,Options,Put,NIFTY,19300.0,50
70.95,2023-09-28 11:01:00,NFO,2023-10-19,70.95,70.95,70.95,23750,Options,Put,NIFTY,19300.0,200
71.1,2023-09-28 11:02:00,NFO,2023-10-19,71.1,70.95,70.95,23750,Options,Put,NIFTY,19300.0,50
71.8,2023-09-28 11:03:00,NFO,2023-10-19,71.8,70.95,70.95,23700,Options,Put,NIFTY,19300.0,50
71.4,2023-09-28 11:04:00,NFO,2023-10-19,71.8,71.15,71.8,23700,Options,Put,NIFTY,19300.0,150
71.4,2023-09-28 11:05:00,NFO,2023-10-19,71.4,71.4,71.4,23700,Options,Put,NIFTY,19300.0,50
71.4,2023-09-28 11:06:00,NFO,2023-10-19,71.4,71.4,71.4,23700,Options,Put,NIFTY,19300.0,0
71.4,2023-09-28 11:07:00,NFO,2023-10-19,71.4,71.4,71.4,23700,Options,Put,NIFTY,19300.0,0
71.4,2023-09-28 11:08:00,NFO,2023-10-19,71.4,71.4,71.4,23700,Options,Put,NIFTY,19300.0,0
71.4,2023-09-28 11:09:00,NFO,2023-10-19,71.4,71.4,71.4,23700,Options,Put,NIFTY,19300.0,0
71.4,2023-09-28 11:10:00,NFO,2023-10-19,71.4,71.4,71.4,23700,Options,Put,NIFTY,19300.0,0
71.4,2023-09-28 11:11:00,NFO,2023-10-19,71.4,71.4,71.4,23700,Options,Put,NIFTY,19300.0,0
71.4,2023-09-28 11:12:00,NFO,2023-10-19,71.4,71.4,71.4,23700,Options,Put,NIFTY,19300.0,0
71.4,2023-09-28 11:13:00,NFO,2023-10-19,71.4,71.4,71.4,23700,Options,Put,NIFTY,19300.0,0
75.7,2023-09-28 11:14:00,NFO,2023-10-19,75.7,71.4,71.4,23700,Options,Put,NIFTY,19300.0,50
76.4,2023-09-28 11:15:00,NFO,2023-10-19,76.4,76.4,76.4,23700,Options,Put,NIFTY,19300.0,50
76.4,2023-09-28 11:16:00,NFO,2023-10-19,76.4,76.4,76.4,23700,Options,Put,NIFTY,19300.0,0
76.85,2023-09-28 11:17:00,NFO,2023-10-19,76.85,76.4,76.4,23850,Options,Put,NIFTY,19300.0,100
76.85,2023-09-28 11:18:00,NFO,2023-10-19,76.85,76.85,76.85,23850,Options,Put,NIFTY,19300.0,0
76.85,2023-09-28 11:19:00,NFO,2023-10-19,76.85,76.85,76.85,23850,Options,Put,NIFTY,19300.0,0
74.25,2023-09-28 11:20:00,NFO,2023-10-19,76.85,74.25,76.85,23850,Options,Put,NIFTY,19300.0,50
77.9,2023-09-28 11:21:00,NFO,2023-10-19,77.9,74.25,74.25,23850,Options,Put,NIFTY,19300.0,750
80.2,2023-09-28 11:22:00,NFO,2023-10-19,80.2,77.9,77.9,23850,Options,Put,NIFTY,19300.0,50
81.5,2023-09-28 11:23:00,NFO,2023-10-19,81.7,80.2,80.2,23850,Options,Put,NIFTY,19300.0,250
81.5,2023-09-28 11:24:00,NFO,2023-10-19,81.5,81.5,81.5,23850,Options,Put,NIFTY,19300.0,0
81.5,2023-09-28 11:25:00,NFO,2023-10-19,81.5,81.5,81.5,23850,Options,Put,NIFTY,19300.0,0
81.5,2023-09-28 11:26:00,NFO,2023-10-19,81.5,81.5,81.5,23850,Options,Put,NIFTY,19300.0,0
81.5,2023-09-28 11:27:00,NFO,2023-10-19,81.5,81.5,81.5,23850,Options,Put,NIFTY,19300.0,0
81.5,2023-09-28 11:28:00,NFO,2023-10-19,81.5,81.5,81.5,23850,Options,Put,NIFTY,19300.0,0
81.35,2023-09-28 11:29:00,NFO,2023-10-19,81.5,81.35,81.5,23850,Options,Put,NIFTY,19300.0,50
81.35,2023-09-28 11:30:00,NFO,2023-10-19,81.35,81.35,81.35,23850,Options,Put,NIFTY,19300.0,0
81.35,2023-09-28 11:31:00,NFO,2023-10-19,81.35,81.35,81.35,23850,Options,Put,NIFTY,19300.0,0
85.05,2023-09-28 11:32:00,NFO,2023-10-19,85.1,84.55,84.85,24250,Options,Put,NIFTY,19300.0,1200
84.3,2023-09-28 11:33:00,NFO,2023-10-19,85.05,84.3,85.05,23550,Options,Put,NIFTY,19300.0,50
87.65,2023-09-28 11:34:00,NFO,2023-10-19,87.65,85.8,85.8,23550,Options,Put,NIFTY,19300.0,600
85.05,2023-09-28 11:35:00,NFO,2023-10-19,87.65,85.05,87.65,23550,Options,Put,NIFTY,19300.0,200
85.3,2023-09-28 11:36:00,NFO,2023-10-19,85.3,84.25,85.05,22950,Options,Put,NIFTY,19300.0,250
85.15,2023-09-28 11:37:00,NFO,2023-10-19,85.3,85.15,85.3,22950,Options,Put,NIFTY,19300.0,250
85.15,2023-09-28 11:38:00,NFO,2023-10-19,85.15,85.15,85.15,22950,Options,Put,NIFTY,19300.0,0
85.15,2023-09-28 11:39:00,NFO,2023-10-19,85.15,85.15,85.15,22950,Options,Put,NIFTY,19300.0,0
85.15,2023-09-28 11:40:00,NFO,2023-10-19,85.15,85.15,85.15,22950,Options,Put,NIFTY,19300.0,0
85.15,2023-09-28 11:41:00,NFO,2023-10-19,85.15,85.15,85.15,22950,Options,Put,NIFTY,19300.0,0
85.15,2023-09-28 11:42:00,NFO,2023-10-19,85.15,85.15,85.15,22950,Options,Put,NIFTY,19300.0,0
85.15,2023-09-28 11:43:00,NFO,2023-10-19,85.15,83.0,85.15,22550,Options,Put,NIFTY,19300.0,300
85.15,2023-09-28 11:44:00,NFO,2023-10-19,85.15,85.15,85.15,22550,Options,Put,NIFTY,19300.0,0
85.15,2023-09-28 11:45:00,NFO,2023-10-19,85.15,85.15,85.15,22550,Options,Put,NIFTY,19300.0,0
84.05,2023-09-28 11:46:00,NFO,2023-10-19,85.15,84.05,85.15,22550,Options,Put,NIFTY,19300.0,50
84.05,2023-09-28 11:47:00,NFO,2023-10-19,84.05,84.05,84.05,22550,Options,Put,NIFTY,19300.0,0
84.05,2023-09-28 11:48:00,NFO,2023-10-19,84.05,84.05,84.05,22550,Options,Put,NIFTY,19300.0,0
84.05,2023-09-28 11:49:00,NFO,2023-10-19,84.05,84.05,84.05,22550,Options,Put,NIFTY,19300.0,0
84.05,2023-09-28 11:50:00,NFO,2023-10-19,84.05,84.05,84.05,22550,Options,Put,NIFTY,19300.0,0
84.05,2023-09-28 11:51:00,NFO,2023-10-19,84.05,84.05,84.05,22550,Options,Put,NIFTY,19300.0,0
84.05,2023-09-28 11:52:00,NFO,2023-10-19,84.05,84.05,84.05,22550,Options,Put,NIFTY,19300.0,0
84.05,2023-09-28 11:53:00,NFO,2023-10-19,84.05,84.05,84.05,22550,Options,Put,NIFTY,19300.0,0
84.05,2023-09-28 11:54:00,NFO,2023-10-19,84.05,84.05,84.05,22550,Options,Put,NIFTY,19300.0,0
80.4,2023-09-28 11:55:00,NFO,2023-10-19,80.4,80.4,80.4,22550,Options,Put,NIFTY,19300.0,50
84.4,2023-09-28 11:56:00,NFO,2023-10-19,84.4,80.4,80.4,22550,Options,Put,NIFTY,19300.0,50
84.4,2023-09-28 11:57:00,NFO,2023-10-19,84.4,84.4,84.4,22550,Options,Put,NIFTY,19300.0,0
85.3,2023-09-28 11:58:00,NFO,2023-10-19,86.15,84.4,84.4,22550,Options,Put,NIFTY,19300.0,2300
86.1,2023-09-28 11:59:00,NFO,2023-10-19,86.6,84.95,85.3,21000,Options,Put,NIFTY,19300.0,550
85.95,2023-09-28 12:00:00,NFO,2023-10-19,86.85,85.4,86.85,21000,Options,Put,NIFTY,19300.0,150
86.45,2023-09-28 12:01:00,NFO,2023-10-19,86.45,85.05,85.95,21000,Options,Put,NIFTY,19300.0,300
86.65,2023-09-28 12:02:00,NFO,2023-10-19,87.1,86.45,86.45,21000,Options,Put,NIFTY,19300.0,400
86.35,2023-09-28 12:03:00,NFO,2023-10-19,86.8,85.85,86.65,20550,Options,Put,NIFTY,19300.0,150
86.35,2023-09-28 12:04:00,NFO,2023-10-19,86.35,86.35,86.35,20550,Options,Put,NIFTY,19300.0,0
84.0,2023-09-28 12:05:00,NFO,2023-10-19,86.35,84.0,86.35,20550,Options,Put,NIFTY,19300.0,150
82.15,2023-09-28 12:06:00,NFO,2023-10-19,84.0,82.15,84.0,20550,Options,Put,NIFTY,19300.0,50
85.0,2023-09-28 12:07:00,NFO,2023-10-19,85.0,82.15,82.15,20550,Options,Put,NIFTY,19300.0,650
85.15,2023-09-28 12:08:00,NFO,2023-10-19,85.15,85.0,85.0,20150,Options,Put,NIFTY,19300.0,50
86.0,2023-09-28 12:09:00,NFO,2023-10-19,86.0,85.95,85.95,20150,Options,Put,NIFTY,19300.0,100
86.0,2023-09-28 12:10:00,NFO,2023-10-19,86.0,86.0,86.0,20150,Options,Put,NIFTY,19300.0,0
86.0,2023-09-28 12:11:00,NFO,2023-10-19,86.0,86.0,86.0,20150,Options,Put,NIFTY,19300.0,0
86.0,2023-09-28 12:12:00,NFO,2023-10-19,86.0,86.0,86.0,20150,Options,Put,NIFTY,19300.0,0
86.0,2023-09-28 12:13:00,NFO,2023-10-19,86.0,86.0,86.0,20150,Options,Put,NIFTY,19300.0,0
86.0,2023-09-28 12:14:00,NFO,2023-10-19,86.0,86.0,86.0,20150,Options,Put,NIFTY,19300.0,0
86.0,2023-09-28 12:15:00,NFO,2023-10-19,86.0,86.0,86.0,20150,Options,Put,NIFTY,19300.0,0
86.0,2023-09-28 12:16:00,NFO,2023-10-19,86.0,86.0,86.0,20150,Options,Put,NIFTY,19300.0,0
86.0,2023-09-28 12:17:00,NFO,2023-10-19,86.0,86.0,86.0,20150,Options,Put,NIFTY,19300.0,0
86.0,2023-09-28 12:18:00,NFO,2023-10-19,86.0,86.0,86.0,20150,Options,Put,NIFTY,19300.0,0
86.0,2023-09-28 12:19:00,NFO,2023-10-19,86.0,86.0,86.0,20150,Options,Put,NIFTY,19300.0,0
86.0,2023-09-28 12:20:00,NFO,2023-10-19,86.0,86.0,86.0,20150,Options,Put,NIFTY,19300.0,0
86.0,2023-09-28 12:21:00,NFO,2023-10-19,86.0,86.0,86.0,20150,Options,Put,NIFTY,19300.0,0
