close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
137.0,2023-10-16 09:15:00,NFO,2023-10-19,138.7,126.3,131.25,3185700,Options,Put,NIFTY,19800.0,696550
131.65,2023-10-16 09:16:00,NFO,2023-10-19,136.75,127.4,136.75,3185700,Options,Put,NIFTY,19800.0,428700
134.75,2023-10-16 09:17:00,NFO,2023-10-19,134.9,130.95,132.2,3355950,Options,Put,NIFTY,19800.0,346800
143.45,2023-10-16 09:18:00,NFO,2023-10-19,144.8,135.55,135.55,3355950,Options,Put,NIFTY,19800.0,571350
147.55,2023-10-16 09:19:00,NFO,2023-10-19,148.5,142.55,142.95,3355950,Options,Put,NIFTY,19800.0,440400
148.75,2023-10-16 09:20:00,NFO,2023-10-19,148.75,140.1,146.55,3384600,Options,Put,NIFTY,19800.0,636850
146.9,2023-10-16 09:21:00,NFO,2023-10-19,149.45,145.5,148.7,3384600,Options,Put,NIFTY,19800.0,553450
139.95,2023-10-16 09:22:00,NFO,2023-10-19,146.7,139.6,146.7,3384600,Options,Put,NIFTY,19800.0,304500
138.6,2023-10-16 09:23:00,NFO,2023-10-19,140.4,135.45,140.4,3531850,Options,Put,NIFTY,19800.0,342300
137.55,2023-10-16 09:24:00,NFO,2023-10-19,140.0,137.25,138.85,3531850,Options,Put,NIFTY,19800.0,183150
137.75,2023-10-16 09:25:00,NFO,2023-10-19,138.85,133.85,137.4,3531850,Options,Put,NIFTY,19800.0,233900
140.9,2023-10-16 09:26:00,NFO,2023-10-19,140.95,135.3,137.65,3584800,Options,Put,NIFTY,19800.0,192050
136.6,2023-10-16 09:27:00,NFO,2023-10-19,141.65,134.5,140.8,3584800,Options,Put,NIFTY,19800.0,236450
133.15,2023-10-16 09:28:00,NFO,2023-10-19,138.7,132.25,136.7,3584800,Options,Put,NIFTY,19800.0,182250
132.45,2023-10-16 09:29:00,NFO,2023-10-19,133.65,127.3,133.35,3649250,Options,Put,NIFTY,19800.0,474350
133.85,2023-10-16 09:30:00,NFO,2023-10-19,134.3,129.45,132.9,3649250,Options,Put,NIFTY,19800.0,280550
137.65,2023-10-16 09:31:00,NFO,2023-10-19,137.7,134.3,134.95,3649250,Options,Put,NIFTY,19800.0,296550
136.45,2023-10-16 09:32:00,NFO,2023-10-19,139.35,132.85,139.0,3743300,Options,Put,NIFTY,19800.0,238450
138.15,2023-10-16 09:33:00,NFO,2023-10-19,138.5,136.45,136.45,3743300,Options,Put,NIFTY,19800.0,164500
145.1,2023-10-16 09:34:00,NFO,2023-10-19,145.95,137.0,138.05,3743300,Options,Put,NIFTY,19800.0,647750
145.15,2023-10-16 09:35:00,NFO,2023-10-19,148.4,144.0,145.8,3787750,Options,Put,NIFTY,19800.0,588050
136.3,2023-10-16 09:36:00,NFO,2023-10-19,145.15,135.25,144.95,3787750,Options,Put,NIFTY,19800.0,390550
135.2,2023-10-16 09:37:00,NFO,2023-10-19,136.4,130.5,136.05,3787750,Options,Put,NIFTY,19800.0,328100
133.45,2023-10-16 09:38:00,NFO,2023-10-19,135.95,133.0,135.7,3761550,Options,Put,NIFTY,19800.0,165150
130.8,2023-10-16 09:39:00,NFO,2023-10-19,133.4,130.4,133.25,3761550,Options,Put,NIFTY,19800.0,167450
136.0,2023-10-16 09:40:00,NFO,2023-10-19,136.5,130.25,130.8,3761550,Options,Put,NIFTY,19800.0,248750
133.15,2023-10-16 09:41:00,NFO,2023-10-19,136.55,132.8,136.5,3858650,Options,Put,NIFTY,19800.0,122600
131.15,2023-10-16 09:42:00,NFO,2023-10-19,134.25,131.15,133.1,3858650,Options,Put,NIFTY,19800.0,87600
130.45,2023-10-16 09:43:00,NFO,2023-10-19,132.45,129.6,131.4,3858650,Options,Put,NIFTY,19800.0,133200
131.85,2023-10-16 09:44:00,NFO,2023-10-19,133.0,130.25,130.25,3908950,Options,Put,NIFTY,19800.0,72200
