close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
87.05,2023-09-11 09:15:00,NFO,2023-09-28,88.5,69.65,69.65,1156000,Options,Call,NIFTY,20100.0,19000
87.05,2023-09-11 09:16:00,NFO,2023-09-28,87.8,86.1,87.3,1156000,Options,Call,NIFTY,20100.0,14900
90.3,2023-09-11 09:17:00,NFO,2023-09-28,90.3,86.9,86.9,1157450,Options,Call,NIFTY,20100.0,24000
94.65,2023-09-11 09:18:00,NFO,2023-09-28,94.95,89.9,90.0,1157450,Options,Call,NIFTY,20100.0,17700
96.25,2023-09-11 09:19:00,NFO,2023-09-28,96.4,94.55,94.65,1157450,Options,Call,NIFTY,20100.0,20000
102.1,2023-09-11 09:20:00,NFO,2023-09-28,102.1,96.25,96.5,1152800,Options,Call,NIFTY,20100.0,16700
99.05,2023-09-11 09:21:00,NFO,2023-09-28,102.5,98.75,101.5,1152800,Options,Call,NIFTY,20100.0,24750
101.1,2023-09-11 09:22:00,NFO,2023-09-28,102.25,98.8,98.8,1152800,Options,Call,NIFTY,20100.0,16550
101.1,2023-09-11 09:23:00,NFO,2023-09-28,101.5,100.35,100.95,1148250,Options,Call,NIFTY,20100.0,49950
99.3,2023-09-11 09:24:00,NFO,2023-09-28,101.9,99.0,101.15,1148250,Options,Call,NIFTY,20100.0,30200
97.35,2023-09-11 09:25:00,NFO,2023-09-28,99.0,95.7,99.0,1148250,Options,Call,NIFTY,20100.0,13850
95.7,2023-09-11 09:26:00,NFO,2023-09-28,97.7,95.4,97.25,1165300,Options,Call,NIFTY,20100.0,10300
92.8,2023-09-11 09:27:00,NFO,2023-09-28,95.7,90.8,95.7,1165300,Options,Call,NIFTY,20100.0,12000
92.3,2023-09-11 09:28:00,NFO,2023-09-28,92.85,91.05,92.8,1165300,Options,Call,NIFTY,20100.0,13950
93.75,2023-09-11 09:29:00,NFO,2023-09-28,94.4,92.3,92.3,1154150,Options,Call,NIFTY,20100.0,4700
93.05,2023-09-11 09:30:00,NFO,2023-09-28,94.95,92.6,93.45,1154150,Options,Call,NIFTY,20100.0,6050
91.1,2023-09-11 09:31:00,NFO,2023-09-28,93.55,90.55,93.1,1154150,Options,Call,NIFTY,20100.0,6800
92.55,2023-09-11 09:32:00,NFO,2023-09-28,92.8,91.2,91.2,1125400,Options,Call,NIFTY,20100.0,4050
92.45,2023-09-11 09:33:00,NFO,2023-09-28,93.2,91.15,92.55,1125400,Options,Call,NIFTY,20100.0,4950
91.2,2023-09-11 09:34:00,NFO,2023-09-28,91.9,91.2,91.7,1125400,Options,Call,NIFTY,20100.0,10050
92.4,2023-09-11 09:35:00,NFO,2023-09-28,92.4,91.0,91.35,1129950,Options,Call,NIFTY,20100.0,6550
97.75,2023-09-11 09:36:00,NFO,2023-09-28,97.75,92.4,92.4,1129950,Options,Call,NIFTY,20100.0,17800
98.4,2023-09-11 09:37:00,NFO,2023-09-28,99.0,97.45,97.75,1129950,Options,Call,NIFTY,20100.0,7400
98.5,2023-09-11 09:38:00,NFO,2023-09-28,98.8,97.75,98.5,1129850,Options,Call,NIFTY,20100.0,8400
99.5,2023-09-11 09:39:00,NFO,2023-09-28,99.95,98.25,98.5,1129850,Options,Call,NIFTY,20100.0,4550
99.75,2023-09-11 09:40:00,NFO,2023-09-28,100.2,99.05,99.45,1129850,Options,Call,NIFTY,20100.0,9800
100.75,2023-09-11 09:41:00,NFO,2023-09-28,101.45,99.65,100.05,1126250,Options,Call,NIFTY,20100.0,14050
99.3,2023-09-11 09:42:00,NFO,2023-09-28,100.9,99.3,100.6,1126250,Options,Call,NIFTY,20100.0,7950
98.7,2023-09-11 09:43:00,NFO,2023-09-28,100.15,98.2,99.45,1126250,Options,Call,NIFTY,20100.0,10400
94.45,2023-09-11 09:44:00,NFO,2023-09-28,98.7,94.45,98.7,1125150,Options,Call,NIFTY,20100.0,11900
93.2,2023-09-11 09:45:00,NFO,2023-09-28,94.4,92.65,94.4,1125150,Options,Call,NIFTY,20100.0,4350
90.3,2023-09-11 09:46:00,NFO,2023-09-28,93.2,89.7,93.2,1125150,Options,Call,NIFTY,20100.0,7300
92.5,2023-09-11 09:47:00,NFO,2023-09-28,92.65,89.8,90.3,1122850,Options,Call,NIFTY,20100.0,7100
99.15,2023-09-11 09:48:00,NFO,2023-09-28,99.15,91.9,92.5,1122850,Options,Call,NIFTY,20100.0,8750
98.0,2023-09-11 09:49:00,NFO,2023-09-28,99.6,97.0,99.6,1122850,Options,Call,NIFTY,20100.0,9350
99.6,2023-09-11 09:50:00,NFO,2023-09-28,99.75,97.65,97.95,1116150,Options,Call,NIFTY,20100.0,3950
100.85,2023-09-11 09:51:00,NFO,2023-09-28,101.0,99.3,99.6,1116150,Options,Call,NIFTY,20100.0,7000
101.4,2023-09-11 09:52:00,NFO,2023-09-28,101.4,100.35,101.0,1116150,Options,Call,NIFTY,20100.0,8550
99.8,2023-09-11 09:53:00,NFO,2023-09-28,102.0,99.65,101.4,1114300,Options,Call,NIFTY,20100.0,5900
98.95,2023-09-11 09:54:00,NFO,2023-09-28,99.8,97.55,99.8,1114300,Options,Call,NIFTY,20100.0,3150
99.15,2023-09-11 09:55:00,NFO,2023-09-28,99.4,98.35,98.75,1114300,Options,Call,NIFTY,20100.0,4450
99.35,2023-09-11 09:56:00,NFO,2023-09-28,99.9,98.95,99.15,1115650,Options,Call,NIFTY,20100.0,3450
103.65,2023-09-11 09:57:00,NFO,2023-09-28,103.65,99.35,99.35,1115650,Options,Call,NIFTY,20100.0,33650
109.45,2023-09-11 09:58:00,NFO,2023-09-28,109.7,103.8,103.8,1115650,Options,Call,NIFTY,20100.0,21400
108.85,2023-09-11 09:59:00,NFO,2023-09-28,110.4,108.25,109.85,1112300,Options,Call,NIFTY,20100.0,31300
107.15,2023-09-11 10:00:00,NFO,2023-09-28,109.9,106.8,108.75,1112300,Options,Call,NIFTY,20100.0,18750
107.55,2023-09-11 10:01:00,NFO,2023-09-28,107.55,105.0,106.75,1112300,Options,Call,NIFTY,20100.0,22300
109.15,2023-09-11 10:02:00,NFO,2023-09-28,109.65,107.45,107.55,1118400,Options,Call,NIFTY,20100.0,20900
108.45,2023-09-11 10:03:00,NFO,2023-09-28,109.6,108.0,109.45,1118400,Options,Call,NIFTY,20100.0,29900
110.65,2023-09-11 10:04:00,NFO,2023-09-28,110.65,107.9,108.45,1118400,Options,Call,NIFTY,20100.0,25900
114.6,2023-09-11 10:05:00,NFO,2023-09-28,115.25,110.75,110.75,1108150,Options,Call,NIFTY,20100.0,27050
113.6,2023-09-11 10:06:00,NFO,2023-09-28,114.95,113.4,114.35,1108150,Options,Call,NIFTY,20100.0,18450
113.0,2023-09-11 10:07:00,NFO,2023-09-28,114.85,112.5,113.6,1108150,Options,Call,NIFTY,20100.0,23050
113.0,2023-09-11 10:08:00,NFO,2023-09-28,113.25,112.3,113.0,1103350,Options,Call,NIFTY,20100.0,10200
113.05,2023-09-11 10:09:00,NFO,2023-09-28,113.9,112.05,113.0,1103350,Options,Call,NIFTY,20100.0,8800
114.4,2023-09-11 10:10:00,NFO,2023-09-28,114.45,112.65,112.9,1103350,Options,Call,NIFTY,20100.0,7650
114.5,2023-09-11 10:11:00,NFO,2023-09-28,114.9,113.5,114.35,1109600,Options,Call,NIFTY,20100.0,8500
111.2,2023-09-11 10:12:00,NFO,2023-09-28,114.65,111.2,114.65,1109600,Options,Call,NIFTY,20100.0,9500
108.0,2023-09-11 10:13:00,NFO,2023-09-28,111.2,106.9,111.2,1109600,Options,Call,NIFTY,20100.0,11350
109.8,2023-09-11 10:14:00,NFO,2023-09-28,110.15,107.7,108.0,1106000,Options,Call,NIFTY,20100.0,9900
110.7,2023-09-11 10:15:00,NFO,2023-09-28,110.9,109.5,109.8,1106000,Options,Call,NIFTY,20100.0,15600
109.55,2023-09-11 10:16:00,NFO,2023-09-28,110.7,109.0,110.5,1106000,Options,Call,NIFTY,20100.0,16550
110.9,2023-09-11 10:17:00,NFO,2023-09-28,112.25,109.55,109.55,1101550,Options,Call,NIFTY,20100.0,7700
109.8,2023-09-11 10:18:00,NFO,2023-09-28,111.9,109.8,110.75,1101550,Options,Call,NIFTY,20100.0,5800
108.75,2023-09-11 10:19:00,NFO,2023-09-28,109.7,108.75,109.5,1101550,Options,Call,NIFTY,20100.0,11600
110.05,2023-09-11 10:20:00,NFO,2023-09-28,110.25,108.75,108.75,1100750,Options,Call,NIFTY,20100.0,3900
109.15,2023-09-11 10:21:00,NFO,2023-09-28,110.0,108.95,109.65,1100750,Options,Call,NIFTY,20100.0,6300
108.6,2023-09-11 10:22:00,NFO,2023-09-28,109.1,107.55,109.05,1100750,Options,Call,NIFTY,20100.0,4300
108.55,2023-09-11 10:23:00,NFO,2023-09-28,109.0,108.05,108.7,1103500,Options,Call,NIFTY,20100.0,4750
108.1,2023-09-11 10:24:00,NFO,2023-09-28,108.9,107.2,108.25,1103500,Options,Call,NIFTY,20100.0,14100
106.15,2023-09-11 10:25:00,NFO,2023-09-28,108.65,105.95,108.0,1103500,Options,Call,NIFTY,20100.0,3200
108.5,2023-09-11 10:26:00,NFO,2023-09-28,108.5,105.05,105.55,1100400,Options,Call,NIFTY,20100.0,4350
106.75,2023-09-11 10:27:00,NFO,2023-09-28,108.65,105.85,108.5,1100400,Options,Call,NIFTY,20100.0,2650
106.75,2023-09-11 10:28:00,NFO,2023-09-28,106.9,105.9,106.75,1100400,Options,Call,NIFTY,20100.0,2700
105.95,2023-09-11 10:29:00,NFO,2023-09-28,106.9,105.5,106.75,1100700,Options,Call,NIFTY,20100.0,1450
105.8,2023-09-11 10:30:00,NFO,2023-09-28,106.95,105.8,106.15,1100700,Options,Call,NIFTY,20100.0,2650
106.8,2023-09-11 10:31:00,NFO,2023-09-28,106.8,105.55,105.8,1100700,Options,Call,NIFTY,20100.0,3050
109.1,2023-09-11 10:32:00,NFO,2023-09-28,109.35,106.6,106.95,1101950,Options,Call,NIFTY,20100.0,4350
110.15,2023-09-11 10:33:00,NFO,2023-09-28,111.15,109.45,109.45,1101950,Options,Call,NIFTY,20100.0,6600
109.3,2023-09-11 10:34:00,NFO,2023-09-28,110.65,109.2,110.15,1101950,Options,Call,NIFTY,20100.0,4150
110.65,2023-09-11 10:35:00,NFO,2023-09-28,110.8,109.3,109.3,1106250,Options,Call,NIFTY,20100.0,4800
110.45,2023-09-11 10:36:00,NFO,2023-09-28,111.0,109.45,110.65,1106250,Options,Call,NIFTY,20100.0,1750
110.55,2023-09-11 10:37:00,NFO,2023-09-28,110.7,110.45,110.45,1106250,Options,Call,NIFTY,20100.0,1000
112.0,2023-09-11 10:38:00,NFO,2023-09-28,112.0,110.55,110.55,1106250,Options,Call,NIFTY,20100.0,4700
114.9,2023-09-11 10:39:00,NFO,2023-09-28,114.9,111.05,112.2,1106250,Options,Call,NIFTY,20100.0,4850
114.35,2023-09-11 10:40:00,NFO,2023-09-28,115.0,113.6,115.0,1106250,Options,Call,NIFTY,20100.0,8900
114.65,2023-09-11 10:41:00,NFO,2023-09-28,115.0,114.1,114.35,1109500,Options,Call,NIFTY,20100.0,2600
116.15,2023-09-11 10:42:00,NFO,2023-09-28,116.3,114.1,114.1,1109500,Options,Call,NIFTY,20100.0,8950
