close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
276.35,2023-10-19 09:15:00,NFO,2023-11-09,276.35,276.35,276.35,0,Options,Put,NIFTY,19900.0,0
276.35,2023-10-19 09:16:00,NFO,2023-11-09,276.35,276.35,276.35,0,Options,Put,NIFTY,19900.0,0
276.35,2023-10-19 09:17:00,NFO,2023-11-09,276.35,276.35,276.35,0,Options,Put,NIFTY,19900.0,0
276.35,2023-10-19 09:18:00,NFO,2023-11-09,276.35,276.35,276.35,0,Options,Put,NIFTY,19900.0,0
272.6,2023-10-19 09:19:00,NFO,2023-11-09,272.6,272.6,272.6,12300,Options,Put,NIFTY,19900.0,50
272.6,2023-10-19 09:20:00,NFO,2023-11-09,272.6,272.6,272.6,12300,Options,Put,NIFTY,19900.0,0
265.7,2023-10-19 09:21:00,NFO,2023-11-09,272.6,265.7,272.6,12300,Options,Put,NIFTY,19900.0,150
265.7,2023-10-19 09:22:00,NFO,2023-11-09,265.7,265.7,265.7,12300,Options,Put,NIFTY,19900.0,0
303.05,2023-10-19 09:23:00,NFO,2023-11-09,303.05,265.7,265.7,12400,Options,Put,NIFTY,19900.0,200
303.05,2023-10-19 09:24:00,NFO,2023-11-09,303.05,303.05,303.05,12400,Options,Put,NIFTY,19900.0,0
342.7,2023-10-19 09:25:00,NFO,2023-11-09,342.7,303.05,303.05,12400,Options,Put,NIFTY,19900.0,150
342.7,2023-10-19 09:26:00,NFO,2023-11-09,342.7,342.7,342.7,12400,Options,Put,NIFTY,19900.0,0
342.7,2023-10-19 09:27:00,NFO,2023-11-09,342.7,342.7,342.7,12400,Options,Put,NIFTY,19900.0,0
342.7,2023-10-19 09:28:00,NFO,2023-11-09,342.7,342.7,342.7,12400,Options,Put,NIFTY,19900.0,0
342.7,2023-10-19 09:29:00,NFO,2023-11-09,342.7,342.7,342.7,12400,Options,Put,NIFTY,19900.0,0
342.7,2023-10-19 09:30:00,NFO,2023-11-09,342.7,342.7,342.7,12400,Options,Put,NIFTY,19900.0,0
