,Unnamed: 0,close,datetime,exchange_code,high,low,open,stock_code,volume
0,0,28.7,2024-04-19 09:07:00,NSE,28.7,28.7,28.7,ALOIND,50
1,1,28.0,2024-04-19 09:15:00,NSE,28.7,27.8,28.7,ALOIND,4197
2,2,28.0,2024-04-19 09:16:00,NSE,28.35,27.75,28.0,ALOIND,17184
3,3,27.8,2024-04-19 09:17:00,NSE,28.1,27.8,28.1,ALOIND,3053
4,4,27.75,2024-04-19 09:18:00,NSE,27.85,27.75,27.85,ALOIND,9030
5,5,27.65,2024-04-19 09:19:00,NSE,27.75,27.6,27.65,ALOIND,4159
6,6,27.6,2024-04-19 09:20:00,NSE,27.75,27.6,27.65,ALOIND,5770
7,7,27.7,2024-04-19 09:21:00,NSE,27.75,27.7,27.7,ALOIND,6893
8,8,27.75,2024-04-19 09:22:00,NSE,27.75,27.65,27.65,ALOIND,6089
9,9,27.75,2024-04-19 09:23:00,NSE,27.8,27.7,27.75,ALOIND,2779
10,10,27.75,2024-04-19 09:24:00,NSE,27.75,27.7,27.75,ALOIND,2919
11,11,27.85,2024-04-19 09:25:00,NSE,27.85,27.75,27.75,ALOIND,28539
12,12,28.1,2024-04-19 09:26:00,NSE,28.15,27.85,27.85,ALOIND,34942
13,13,28.15,2024-04-19 09:27:00,NSE,28.2,28.1,28.15,ALOIND,20718
14,14,28.15,2024-04-19 09:28:00,NSE,28.2,28.1,28.15,ALOIND,18013
15,15,28.2,2024-04-19 09:29:00,NSE,28.25,28.15,28.25,ALOIND,36325
16,16,28.0,2024-04-19 09:30:00,NSE,28.2,28.0,28.2,ALOIND,27289
17,17,28.0,2024-04-19 09:31:00,NSE,28.1,28.0,28.05,ALOIND,38490
18,18,27.9,2024-04-19 09:32:00,NSE,28.0,27.9,27.95,ALOIND,61359
19,19,27.95,2024-04-19 09:33:00,NSE,28.0,27.85,27.95,ALOIND,20665
20,20,27.85,2024-04-19 09:34:00,NSE,28.0,27.85,27.95,ALOIND,22946
21,21,28.0,2024-04-19 09:35:00,NSE,28.0,27.95,28.0,ALOIND,3734
22,22,28.0,2024-04-19 09:36:00,NSE,28.0,27.95,28.0,ALOIND,17403
23,23,28.0,2024-04-19 09:37:00,NSE,28.0,27.8,28.0,ALOIND,10571
24,24,27.9,2024-04-19 09:38:00,NSE,28.0,27.8,28.0,ALOIND,20228
25,25,27.85,2024-04-19 09:39:00,NSE,28.0,27.8,27.8,ALOIND,26799
26,26,27.95,2024-04-19 09:40:00,NSE,28.0,27.8,27.8,ALOIND,41134
27,27,27.95,2024-04-19 09:41:00,NSE,27.95,27.9,27.95,ALOIND,21854
28,28,28.0,2024-04-19 09:42:00,NSE,28.0,27.9,27.95,ALOIND,17894
29,29,27.95,2024-04-19 09:43:00,NSE,28.0,27.95,28.0,ALOIND,1287
30,30,27.9,2024-04-19 09:44:00,NSE,28.0,27.9,28.0,ALOIND,35449
31,31,28.0,2024-04-19 09:45:00,NSE,28.0,27.9,28.0,ALOIND,4794
32,32,27.95,2024-04-19 09:46:00,NSE,28.0,27.9,28.0,ALOIND,4403
33,33,27.9,2024-04-19 09:47:00,NSE,27.95,27.85,27.9,ALOIND,20581
34,34,27.9,2024-04-19 09:48:00,NSE,27.9,27.85,27.85,ALOIND,10594
35,35,27.9,2024-04-19 09:49:00,NSE,28.1,27.85,27.9,ALOIND,91143
36,36,28.0,2024-04-19 09:50:00,NSE,28.05,27.9,27.9,ALOIND,8615
37,37,28.05,2024-04-19 09:51:00,NSE,28.1,28.0,28.0,ALOIND,22979
38,38,28.05,2024-04-19 09:52:00,NSE,28.1,28.05,28.05,ALOIND,14426
39,39,28.05,2024-04-19 09:53:00,NSE,28.1,28.0,28.1,ALOIND,11469
40,40,28.0,2024-04-19 09:54:00,NSE,28.05,28.0,28.0,ALOIND,23763
41,41,27.9,2024-04-19 09:55:00,NSE,28.05,27.9,28.0,ALOIND,6944
42,42,27.95,2024-04-19 09:56:00,NSE,28.05,27.9,27.9,ALOIND,23382
43,43,27.9,2024-04-19 09:57:00,NSE,27.95,27.9,27.9,ALOIND,8160
44,44,27.85,2024-04-19 09:58:00,NSE,27.95,27.85,27.9,ALOIND,39513
45,45,27.75,2024-04-19 09:59:00,NSE,27.85,27.75,27.85,ALOIND,36927
46,46,27.8,2024-04-19 10:00:00,NSE,27.8,27.75,27.8,ALOIND,16505
47,47,27.9,2024-04-19 10:01:00,NSE,27.9,27.8,27.8,ALOIND,14201
48,48,27.8,2024-04-19 10:02:00,NSE,27.9,27.8,27.9,ALOIND,18839
49,49,27.9,2024-04-19 10:03:00,NSE,27.9,27.8,27.8,ALOIND,6051
50,50,27.9,2024-04-19 10:04:00,NSE,27.9,27.8,27.9,ALOIND,6031
51,51,27.95,2024-04-19 10:05:00,NSE,27.95,27.85,27.9,ALOIND,18731
52,52,28.0,2024-04-19 10:06:00,NSE,28.0,27.95,27.95,ALOIND,27076
53,53,27.95,2024-04-19 10:07:00,NSE,28.1,27.95,28.0,ALOIND,26833
54,54,28.0,2024-04-19 10:08:00,NSE,28.0,27.95,27.95,ALOIND,1840
55,55,27.95,2024-04-19 10:09:00,NSE,28.0,27.95,28.0,ALOIND,23421
56,56,27.9,2024-04-19 10:10:00,NSE,27.95,27.9,27.95,ALOIND,7664
57,57,27.9,2024-04-19 10:11:00,NSE,27.95,27.9,27.95,ALOIND,2909
58,58,27.85,2024-04-19 10:12:00,NSE,27.95,27.85,27.9,ALOIND,61868
59,59,27.9,2024-04-19 10:13:00,NSE,27.9,27.85,27.85,ALOIND,15520
60,60,27.9,2024-04-19 10:14:00,NSE,27.9,27.85,27.9,ALOIND,2482
61,61,27.9,2024-04-19 10:15:00,NSE,27.9,27.85,27.9,ALOIND,13472
62,62,27.9,2024-04-19 10:16:00,NSE,27.9,27.8,27.9,ALOIND,4233
63,63,27.9,2024-04-19 10:17:00,NSE,27.9,27.85,27.9,ALOIND,6009
64,64,27.8,2024-04-19 10:18:00,NSE,27.9,27.8,27.9,ALOIND,17683
65,65,27.85,2024-04-19 10:19:00,NSE,27.9,27.8,27.8,ALOIND,11502
66,66,27.9,2024-04-19 10:20:00,NSE,27.9,27.8,27.85,ALOIND,9949
67,67,27.9,2024-04-19 10:21:00,NSE,27.9,27.85,27.9,ALOIND,467
68,68,27.85,2024-04-19 10:22:00,NSE,27.9,27.85,27.9,ALOIND,5921
69,69,27.85,2024-04-19 10:23:00,NSE,27.9,27.85,27.9,ALOIND,20340
70,70,27.9,2024-04-19 10:24:00,NSE,27.9,27.85,27.9,ALOIND,2252
71,71,27.85,2024-04-19 10:25:00,NSE,27.9,27.85,27.9,ALOIND,3315
72,72,27.85,2024-04-19 10:26:00,NSE,27.9,27.85,27.85,ALOIND,10201
73,73,27.9,2024-04-19 10:27:00,NSE,27.9,27.8,27.85,ALOIND,5834
74,74,27.9,2024-04-19 10:28:00,NSE,27.9,27.8,27.8,ALOIND,9992
75,75,27.9,2024-04-19 10:29:00,NSE,27.9,27.8,27.9,ALOIND,6919
76,76,27.85,2024-04-19 10:30:00,NSE,27.95,27.8,27.9,ALOIND,57010
77,77,27.9,2024-04-19 10:31:00,NSE,27.9,27.85,27.85,ALOIND,2534
78,78,27.9,2024-04-19 10:32:00,NSE,27.9,27.85,27.85,ALOIND,4817
79,79,27.85,2024-04-19 10:33:00,NSE,27.9,27.85,27.9,ALOIND,4398
80,80,27.9,2024-04-19 10:34:00,NSE,27.9,27.85,27.9,ALOIND,1960
81,81,27.85,2024-04-19 10:35:00,NSE,27.95,27.85,27.9,ALOIND,10539
82,82,27.9,2024-04-19 10:36:00,NSE,27.95,27.85,27.95,ALOIND,568
83,83,27.95,2024-04-19 10:37:00,NSE,27.95,27.85,27.85,ALOIND,2142
84,84,27.9,2024-04-19 10:38:00,NSE,27.9,27.85,27.9,ALOIND,6532
85,85,27.9,2024-04-19 10:39:00,NSE,27.95,27.9,27.9,ALOIND,4386
86,86,27.95,2024-04-19 10:40:00,NSE,27.95,27.85,27.9,ALOIND,5775
87,87,27.9,2024-04-19 10:41:00,NSE,27.95,27.85,27.95,ALOIND,6165
88,88,27.9,2024-04-19 10:42:00,NSE,27.9,27.85,27.9,ALOIND,1176
89,89,27.95,2024-04-19 10:43:00,NSE,27.95,27.9,27.9,ALOIND,4356
90,90,27.95,2024-04-19 10:44:00,NSE,27.95,27.9,27.95,ALOIND,9329
91,91,27.95,2024-04-19 10:45:00,NSE,27.95,27.8,27.95,ALOIND,11353
92,92,27.9,2024-04-19 10:46:00,NSE,27.95,27.8,27.85,ALOIND,7485
93,93,27.85,2024-04-19 10:47:00,NSE,27.95,27.85,27.9,ALOIND,4715
94,94,27.85,2024-04-19 10:48:00,NSE,27.95,27.85,27.85,ALOIND,3351
95,95,27.85,2024-04-19 10:49:00,NSE,27.9,27.85,27.9,ALOIND,4390
96,96,27.9,2024-04-19 10:50:00,NSE,27.9,27.85,27.85,ALOIND,1777
97,97,27.9,2024-04-19 10:51:00,NSE,27.9,27.75,27.9,ALOIND,23387
98,98,27.9,2024-04-19 10:52:00,NSE,27.9,27.9,27.9,ALOIND,6151
99,99,27.9,2024-04-19 10:53:00,NSE,27.9,27.8,27.8,ALOIND,2158
100,100,27.9,2024-04-19 10:54:00,NSE,27.9,27.85,27.9,ALOIND,1105
101,101,27.85,2024-04-19 10:55:00,NSE,27.9,27.8,27.85,ALOIND,599
102,102,27.95,2024-04-19 10:56:00,NSE,27.95,27.85,27.9,ALOIND,10445
103,103,27.95,2024-04-19 10:57:00,NSE,27.95,27.9,27.95,ALOIND,6199
104,104,27.9,2024-04-19 10:58:00,NSE,27.95,27.9,27.95,ALOIND,5397
105,105,27.85,2024-04-19 10:59:00,NSE,27.9,27.75,27.9,ALOIND,7894
106,106,27.8,2024-04-19 11:00:00,NSE,27.85,27.8,27.85,ALOIND,952
107,107,27.75,2024-04-19 11:01:00,NSE,27.85,27.75,27.85,ALOIND,5726
108,108,27.85,2024-04-19 11:02:00,NSE,27.85,27.75,27.85,ALOIND,641
109,109,27.85,2024-04-19 11:03:00,NSE,27.85,27.8,27.85,ALOIND,1447
110,110,27.85,2024-04-19 11:04:00,NSE,27.85,27.8,27.85,ALOIND,4488
111,111,27.8,2024-04-19 11:05:00,NSE,27.85,27.75,27.85,ALOIND,4015
112,112,27.8,2024-04-19 11:06:00,NSE,27.8,27.75,27.8,ALOIND,2686
113,113,27.75,2024-04-19 11:07:00,NSE,27.8,27.75,27.75,ALOIND,1051
114,114,27.75,2024-04-19 11:08:00,NSE,27.8,27.75,27.75,ALOIND,4866
115,115,27.8,2024-04-19 11:09:00,NSE,27.8,27.75,27.75,ALOIND,2842
116,116,27.9,2024-04-19 11:10:00,NSE,27.9,27.75,27.8,ALOIND,20059
117,117,27.9,2024-04-19 11:11:00,NSE,27.9,27.75,27.75,ALOIND,1420
118,118,27.9,2024-04-19 11:12:00,NSE,27.9,27.8,27.9,ALOIND,3078
119,119,27.8,2024-04-19 11:13:00,NSE,27.9,27.8,27.9,ALOIND,3162
120,120,27.9,2024-04-19 11:14:00,NSE,27.9,27.8,27.9,ALOIND,4050
121,121,27.9,2024-04-19 11:15:00,NSE,27.9,27.8,27.9,ALOIND,1639
122,122,27.9,2024-04-19 11:16:00,NSE,27.9,27.8,27.9,ALOIND,16250
123,123,27.9,2024-04-19 11:17:00,NSE,27.9,27.8,27.9,ALOIND,1364
124,124,27.9,2024-04-19 11:18:00,NSE,27.9,27.8,27.8,ALOIND,1745
125,125,27.9,2024-04-19 11:19:00,NSE,27.9,27.8,27.9,ALOIND,2414
126,126,27.9,2024-04-19 11:20:00,NSE,27.9,27.9,27.9,ALOIND,2493
127,127,27.85,2024-04-19 11:21:00,NSE,27.9,27.8,27.85,ALOIND,1727
128,128,27.9,2024-04-19 11:22:00,NSE,27.9,27.8,27.85,ALOIND,3570
129,129,27.8,2024-04-19 11:23:00,NSE,27.9,27.8,27.9,ALOIND,28190
130,130,27.8,2024-04-19 11:24:00,NSE,27.8,27.75,27.8,ALOIND,7442
131,131,27.9,2024-04-19 11:25:00,NSE,27.9,27.75,27.75,ALOIND,21489
132,132,27.9,2024-04-19 11:26:00,NSE,27.9,27.8,27.9,ALOIND,1668
133,133,27.9,2024-04-19 11:27:00,NSE,27.9,27.8,27.9,ALOIND,3815
134,134,27.9,2024-04-19 11:28:00,NSE,27.95,27.8,27.9,ALOIND,5937
135,135,27.9,2024-04-19 11:29:00,NSE,27.95,27.75,27.95,ALOIND,1244
136,136,27.9,2024-04-19 11:30:00,NSE,27.9,27.75,27.9,ALOIND,6301
137,137,27.7,2024-04-19 11:31:00,NSE,27.9,27.7,27.7,ALOIND,4813
138,138,27.9,2024-04-19 11:32:00,NSE,27.9,27.7,27.7,ALOIND,992
139,139,27.8,2024-04-19 11:33:00,NSE,27.9,27.7,27.9,ALOIND,765
140,140,27.9,2024-04-19 11:34:00,NSE,27.9,27.75,27.8,ALOIND,192
141,141,27.85,2024-04-19 11:35:00,NSE,27.9,27.85,27.9,ALOIND,1938
142,142,27.8,2024-04-19 11:36:00,NSE,27.9,27.75,27.9,ALOIND,5456
143,143,27.9,2024-04-19 11:37:00,NSE,27.9,27.75,27.8,ALOIND,2063
144,144,27.6,2024-04-19 11:38:00,NSE,27.9,27.6,27.9,ALOIND,202075
145,145,27.85,2024-04-19 11:39:00,NSE,27.9,27.35,27.5,ALOIND,402577
146,146,27.75,2024-04-19 11:40:00,NSE,27.85,27.5,27.85,ALOIND,1048
147,147,27.8,2024-04-19 11:41:00,NSE,27.8,27.75,27.75,ALOIND,7852
148,148,27.75,2024-04-19 11:42:00,NSE,27.8,27.75,27.75,ALOIND,3611
149,149,27.8,2024-04-19 11:43:00,NSE,27.8,27.7,27.7,ALOIND,1946
150,150,27.8,2024-04-19 11:44:00,NSE,27.8,27.75,27.8,ALOIND,6974
151,151,27.75,2024-04-19 11:45:00,NSE,27.8,27.75,27.8,ALOIND,798
152,152,27.75,2024-04-19 11:46:00,NSE,27.8,27.75,27.8,ALOIND,1787
153,153,27.8,2024-04-19 11:47:00,NSE,27.8,27.75,27.75,ALOIND,2552
154,154,27.75,2024-04-19 11:48:00,NSE,27.8,27.75,27.8,ALOIND,4002
155,155,27.8,2024-04-19 11:49:00,NSE,27.8,27.7,27.75,ALOIND,4974
156,156,27.85,2024-04-19 11:50:00,NSE,27.85,27.75,27.8,ALOIND,2313
157,157,27.85,2024-04-19 11:51:00,NSE,27.85,27.8,27.85,ALOIND,2889
158,158,27.85,2024-04-19 11:52:00,NSE,27.85,27.8,27.8,ALOIND,1363
159,159,27.9,2024-04-19 11:53:00,NSE,27.9,27.8,27.85,ALOIND,10646
160,160,27.9,2024-04-19 11:54:00,NSE,27.9,27.7,27.9,ALOIND,8433
161,161,27.85,2024-04-19 11:55:00,NSE,27.9,27.75,27.9,ALOIND,1847
162,162,27.75,2024-04-19 11:56:00,NSE,27.85,27.7,27.85,ALOIND,1411
163,163,27.75,2024-04-19 11:57:00,NSE,27.9,27.75,27.75,ALOIND,11847
164,164,27.9,2024-04-19 11:58:00,NSE,27.9,27.8,27.85,ALOIND,2752
165,165,27.9,2024-04-19 11:59:00,NSE,27.9,27.8,27.8,ALOIND,1876
166,166,27.9,2024-04-19 12:00:00,NSE,27.9,27.8,27.8,ALOIND,1462
167,167,27.9,2024-04-19 12:01:00,NSE,27.9,27.75,27.85,ALOIND,1537
168,168,27.85,2024-04-19 12:02:00,NSE,27.9,27.6,27.9,ALOIND,20967
169,169,27.9,2024-04-19 12:03:00,NSE,27.9,27.65,27.85,ALOIND,7830
170,170,27.9,2024-04-19 12:04:00,NSE,27.9,27.75,27.8,ALOIND,4657
171,171,27.9,2024-04-19 12:05:00,NSE,27.9,27.65,27.9,ALOIND,7220
172,172,27.9,2024-04-19 12:06:00,NSE,27.9,27.65,27.9,ALOIND,4953
173,173,27.9,2024-04-19 12:07:00,NSE,27.9,27.65,27.9,ALOIND,7500
174,174,27.85,2024-04-19 12:08:00,NSE,27.85,27.65,27.65,ALOIND,553
175,175,27.8,2024-04-19 12:09:00,NSE,27.85,27.8,27.85,ALOIND,1280
176,176,27.85,2024-04-19 12:10:00,NSE,27.85,27.75,27.85,ALOIND,3037
177,177,27.85,2024-04-19 12:11:00,NSE,27.9,27.8,27.85,ALOIND,1140
178,178,27.9,2024-04-19 12:12:00,NSE,27.9,27.8,27.9,ALOIND,20507
179,179,27.9,2024-04-19 12:13:00,NSE,27.9,27.8,27.9,ALOIND,418
180,180,27.9,2024-04-19 12:14:00,NSE,27.9,27.8,27.9,ALOIND,1137
181,181,27.95,2024-04-19 12:15:00,NSE,27.95,27.9,27.9,ALOIND,42624
182,182,28.1,2024-04-19 12:16:00,NSE,28.1,27.95,27.95,ALOIND,78917
183,183,28.2,2024-04-19 12:17:00,NSE,28.25,28.15,28.15,ALOIND,82146
184,184,28.2,2024-04-19 12:18:00,NSE,28.25,28.15,28.2,ALOIND,27596
185,185,28.2,2024-04-19 12:19:00,NSE,28.25,28.2,28.2,ALOIND,5360
186,186,28.0,2024-04-19 12:20:00,NSE,28.25,28.0,28.2,ALOIND,7360
187,187,28.15,2024-04-19 12:21:00,NSE,28.2,28.0,28.0,ALOIND,1168
188,188,28.2,2024-04-19 12:22:00,NSE,28.2,28.15,28.15,ALOIND,2063
189,189,28.1,2024-04-19 12:23:00,NSE,28.2,28.0,28.2,ALOIND,4531
190,190,28.1,2024-04-19 12:24:00,NSE,28.1,28.0,28.1,ALOIND,749
191,191,28.2,2024-04-19 12:25:00,NSE,28.2,28.0,28.1,ALOIND,26281
192,192,28.2,2024-04-19 12:26:00,NSE,28.2,28.0,28.2,ALOIND,434
193,193,28.2,2024-04-19 12:27:00,NSE,28.2,28.0,28.2,ALOIND,2839
194,194,28.2,2024-04-19 12:28:00,NSE,28.2,28.05,28.2,ALOIND,6209
195,195,28.1,2024-04-19 12:29:00,NSE,28.2,28.05,28.2,ALOIND,2847
196,196,27.9,2024-04-19 12:30:00,NSE,28.1,27.8,27.8,ALOIND,11690
197,197,27.9,2024-04-19 12:31:00,NSE,27.9,27.9,27.9,ALOIND,1354
198,198,28.05,2024-04-19 12:32:00,NSE,28.05,27.9,27.9,ALOIND,646
199,199,28.1,2024-04-19 12:33:00,NSE,28.1,27.9,28.05,ALOIND,2321
200,200,28.05,2024-04-19 12:34:00,NSE,28.1,28.05,28.1,ALOIND,970
201,201,27.9,2024-04-19 12:35:00,NSE,28.05,27.9,28.0,ALOIND,1032
202,202,28.1,2024-04-19 12:36:00,NSE,28.1,27.9,27.9,ALOIND,3966
203,203,28.0,2024-04-19 12:37:00,NSE,28.1,28.0,28.1,ALOIND,2482
204,204,28.1,2024-04-19 12:38:00,NSE,28.1,28.0,28.0,ALOIND,655
205,205,28.05,2024-04-19 12:39:00,NSE,28.1,28.05,28.1,ALOIND,419
206,206,28.05,2024-04-19 12:40:00,NSE,28.1,28.05,28.1,ALOIND,3590
207,207,28.15,2024-04-19 12:41:00,NSE,28.15,28.05,28.05,ALOIND,14504
208,208,28.15,2024-04-19 12:42:00,NSE,28.15,28.1,28.1,ALOIND,2762
209,209,28.15,2024-04-19 12:43:00,NSE,28.15,28.1,28.15,ALOIND,2615
210,210,28.15,2024-04-19 12:44:00,NSE,28.15,28.1,28.15,ALOIND,618
211,211,28.15,2024-04-19 12:45:00,NSE,28.2,28.1,28.15,ALOIND,30992
212,212,28.2,2024-04-19 12:46:00,NSE,28.2,28.1,28.2,ALOIND,11087
213,213,28.25,2024-04-19 12:47:00,NSE,28.25,28.2,28.2,ALOIND,8950
214,214,28.25,2024-04-19 12:48:00,NSE,28.25,28.2,28.25,ALOIND,12580
215,215,28.2,2024-04-19 12:49:00,NSE,28.25,28.2,28.25,ALOIND,7764
216,216,28.25,2024-04-19 12:50:00,NSE,28.25,28.2,28.2,ALOIND,4252
217,217,28.1,2024-04-19 12:51:00,NSE,28.25,28.1,28.25,ALOIND,8165
218,218,28.2,2024-04-19 12:52:00,NSE,28.2,28.1,28.1,ALOIND,1636
219,219,28.2,2024-04-19 12:53:00,NSE,28.2,28.15,28.2,ALOIND,1031
220,220,28.15,2024-04-19 12:54:00,NSE,28.2,28.15,28.15,ALOIND,4377
221,221,28.1,2024-04-19 12:55:00,NSE,28.15,28.1,28.15,ALOIND,2817
222,222,28.15,2024-04-19 12:56:00,NSE,28.15,28.1,28.15,ALOIND,2411
223,223,28.2,2024-04-19 12:57:00,NSE,28.2,28.1,28.15,ALOIND,4820
224,224,28.1,2024-04-19 12:58:00,NSE,28.2,28.1,28.15,ALOIND,15453
225,225,28.15,2024-04-19 12:59:00,NSE,28.2,28.1,28.2,ALOIND,4180
226,226,28.1,2024-04-19 13:00:00,NSE,28.15,28.1,28.15,ALOIND,4449
227,227,28.15,2024-04-19 13:01:00,NSE,28.2,28.05,28.1,ALOIND,3048
228,228,28.1,2024-04-19 13:02:00,NSE,28.1,28.05,28.05,ALOIND,1312
229,229,28.05,2024-04-19 13:03:00,NSE,28.1,28.05,28.1,ALOIND,3695
230,230,28.15,2024-04-19 13:04:00,NSE,28.15,28.05,28.05,ALOIND,3859
231,231,28.0,2024-04-19 13:05:00,NSE,28.05,28.0,28.05,ALOIND,1718
232,232,28.0,2024-04-19 13:06:00,NSE,28.15,28.0,28.0,ALOIND,2541
233,233,28.1,2024-04-19 13:07:00,NSE,28.1,28.0,28.1,ALOIND,1081
234,234,28.1,2024-04-19 13:08:00,NSE,28.1,28.0,28.1,ALOIND,5574
235,235,28.1,2024-04-19 13:09:00,NSE,28.1,28.0,28.1,ALOIND,3450
236,236,28.1,2024-04-19 13:10:00,NSE,28.1,28.0,28.1,ALOIND,1857
237,237,28.0,2024-04-19 13:11:00,NSE,28.1,28.0,28.1,ALOIND,5306
238,238,28.1,2024-04-19 13:12:00,NSE,28.1,28.0,28.0,ALOIND,972
239,239,28.1,2024-04-19 13:13:00,NSE,28.1,28.0,28.1,ALOIND,1023
240,240,28.0,2024-04-19 13:14:00,NSE,28.1,28.0,28.1,ALOIND,1324
241,241,28.1,2024-04-19 13:15:00,NSE,28.1,28.0,28.0,ALOIND,3629
242,242,28.05,2024-04-19 13:16:00,NSE,28.1,28.05,28.1,ALOIND,2265
243,243,28.05,2024-04-19 13:17:00,NSE,28.1,28.05,28.05,ALOIND,1902
244,244,28.0,2024-04-19 13:18:00,NSE,28.1,28.0,28.05,ALOIND,21437
245,245,28.0,2024-04-19 13:19:00,NSE,28.0,27.95,27.95,ALOIND,7079
246,246,28.0,2024-04-19 13:20:00,NSE,28.05,27.95,28.0,ALOIND,2659
247,247,28.05,2024-04-19 13:21:00,NSE,28.05,27.95,28.05,ALOIND,1331
248,248,27.95,2024-04-19 13:22:00,NSE,28.05,27.95,28.05,ALOIND,499
249,249,27.95,2024-04-19 13:23:00,NSE,28.0,27.9,28.0,ALOIND,8221
250,250,27.95,2024-04-19 13:24:00,NSE,27.95,27.9,27.9,ALOIND,1485
251,251,27.9,2024-04-19 13:25:00,NSE,27.95,27.9,27.95,ALOIND,5396
252,252,27.9,2024-04-19 13:26:00,NSE,28.0,27.9,27.9,ALOIND,97
253,253,28.0,2024-04-19 13:27:00,NSE,28.0,27.95,27.95,ALOIND,5431
254,254,28.0,2024-04-19 13:28:00,NSE,28.0,27.95,28.0,ALOIND,749
255,255,28.0,2024-04-19 13:29:00,NSE,28.0,27.95,28.0,ALOIND,4995
256,256,27.95,2024-04-19 13:30:00,NSE,28.0,27.95,28.0,ALOIND,5356
257,257,28.0,2024-04-19 13:31:00,NSE,28.0,27.95,28.0,ALOIND,1215
258,258,27.95,2024-04-19 13:32:00,NSE,28.0,27.95,28.0,ALOIND,805
259,259,28.0,2024-04-19 13:33:00,NSE,28.0,27.95,28.0,ALOIND,1302
260,260,28.0,2024-04-19 13:34:00,NSE,28.0,27.95,27.95,ALOIND,242
261,261,28.0,2024-04-19 13:35:00,NSE,28.0,27.95,27.95,ALOIND,2494
262,262,28.05,2024-04-19 13:36:00,NSE,28.05,27.95,28.0,ALOIND,4166
263,263,28.1,2024-04-19 13:37:00,NSE,28.1,28.05,28.05,ALOIND,7256
264,264,28.05,2024-04-19 13:38:00,NSE,28.1,28.05,28.1,ALOIND,2158
265,265,28.1,2024-04-19 13:39:00,NSE,28.1,28.05,28.1,ALOIND,1004
266,266,28.0,2024-04-19 13:40:00,NSE,28.1,28.0,28.1,ALOIND,2752
267,267,28.1,2024-04-19 13:41:00,NSE,28.1,28.0,28.0,ALOIND,5524
268,268,28.1,2024-04-19 13:42:00,NSE,28.1,28.0,28.1,ALOIND,852
269,269,28.0,2024-04-19 13:43:00,NSE,28.1,28.0,28.0,ALOIND,1450
270,270,28.1,2024-04-19 13:44:00,NSE,28.1,28.0,28.0,ALOIND,2184
271,271,28.15,2024-04-19 13:45:00,NSE,28.15,28.0,28.1,ALOIND,8357
272,272,28.15,2024-04-19 13:46:00,NSE,28.15,28.15,28.15,ALOIND,1083
