close,datetime,exchange_code,high,low,open,stock_code,volume
1526.0,2024-06-25 09:07:00,NSE,1526.0,1526.0,1526.0,INFTEC,0
1526.8,2024-06-25 09:15:00,NSE,1527.75,1524.45,1525.45,INFTEC,45824
1526.0,2024-06-25 09:16:00,NSE,1527.25,1525.25,1527.05,INFTEC,16193
1528.05,2024-06-25 09:17:00,NSE,1528.05,1525.95,1526.05,INFTEC,15638
1528.1,2024-06-25 09:18:00,NSE,1528.9,1527.15,1527.8,INFTEC,13503
1528.5,2024-06-25 09:19:00,NSE,1528.65,1527.6,1528.1,INFTEC,13059
1526.45,2024-06-25 09:20:00,NSE,1529.0,1526.2,1528.5,INFTEC,12528
1526.45,2024-06-25 09:21:00,NSE,1526.7,1526.2,1526.2,INFTEC,6021
1526.35,2024-06-25 09:22:00,NSE,1526.8,1526.25,1526.5,INFTEC,6562
1526.25,2024-06-25 09:23:00,NSE,1526.65,1525.6,1526.3,INFTEC,7914
1527.7,2024-06-25 09:24:00,NSE,1527.7,1526.75,1526.95,INFTEC,6810
1526.5,2024-06-25 09:25:00,NSE,1527.7,1526.15,1527.7,INFTEC,6339
1526.8,2024-06-25 09:26:00,NSE,1527.0,1526.35,1526.35,INFTEC,8901
1527.0,2024-06-25 09:27:00,NSE,1527.3,1526.7,1527.0,INFTEC,9749
1526.6,2024-06-25 09:28:00,NSE,1527.2,1526.55,1527.0,INFTEC,10317
1527.0,2024-06-25 09:29:00,NSE,1527.0,1526.0,1526.3,INFTEC,18719
1529.0,2024-06-25 09:30:00,NSE,1529.4,1527.35,1527.35,INFTEC,11903
1528.5,2024-06-25 09:31:00,NSE,1529.4,1528.05,1529.4,INFTEC,8763
1527.55,2024-06-25 09:32:00,NSE,1528.5,1527.2,1528.5,INFTEC,11219
1526.75,2024-06-25 09:33:00,NSE,1527.85,1526.5,1527.55,INFTEC,9391
1526.75,2024-06-25 09:34:00,NSE,1527.1,1526.7,1526.75,INFTEC,7201
1527.3,2024-06-25 09:35:00,NSE,1527.45,1526.7,1526.7,INFTEC,6844
1527.85,2024-06-25 09:36:00,NSE,1527.9,1527.15,1527.3,INFTEC,4690
1528.2,2024-06-25 09:37:00,NSE,1528.25,1527.4,1527.8,INFTEC,5904
1527.0,2024-06-25 09:38:00,NSE,1528.15,1527.0,1528.15,INFTEC,4416
1526.45,2024-06-25 09:39:00,NSE,1527.0,1526.45,1526.6,INFTEC,4806
1526.9,2024-06-25 09:40:00,NSE,1526.95,1526.35,1526.45,INFTEC,4819
1526.5,2024-06-25 09:41:00,NSE,1526.9,1526.5,1526.8,INFTEC,2732
1526.35,2024-06-25 09:42:00,NSE,1526.8,1526.35,1526.55,INFTEC,3021
1526.65,2024-06-25 09:43:00,NSE,1526.65,1526.05,1526.35,INFTEC,3040
1526.3,2024-06-25 09:44:00,NSE,1526.65,1526.1,1526.5,INFTEC,4179
1525.7,2024-06-25 09:45:00,NSE,1526.3,1525.35,1526.3,INFTEC,6268
1523.55,2024-06-25 09:46:00,NSE,1525.8,1523.55,1525.7,INFTEC,10485
1524.0,2024-06-25 09:47:00,NSE,1524.3,1523.3,1523.7,INFTEC,7604
1524.15,2024-06-25 09:48:00,NSE,1524.55,1523.85,1524.0,INFTEC,6892
1523.95,2024-06-25 09:49:00,NSE,1524.3,1523.9,1524.0,INFTEC,6019
1524.45,2024-06-25 09:50:00,NSE,1524.45,1523.8,1523.8,INFTEC,3585
1523.85,2024-06-25 09:51:00,NSE,1524.3,1523.8,1524.3,INFTEC,4124
1523.5,2024-06-25 09:52:00,NSE,1523.75,1523.45,1523.75,INFTEC,3331
1523.15,2024-06-25 09:53:00,NSE,1523.5,1522.8,1523.5,INFTEC,9003
1522.9,2024-06-25 09:54:00,NSE,1523.2,1522.9,1522.9,INFTEC,3178
1522.95,2024-06-25 09:55:00,NSE,1523.1,1522.9,1522.9,INFTEC,8016
1523.15,2024-06-25 09:56:00,NSE,1523.15,1522.9,1522.9,INFTEC,3663
1523.0,2024-06-25 09:57:00,NSE,1523.15,1523.0,1523.15,INFTEC,1744
1523.4,2024-06-25 09:58:00,NSE,1523.4,1523.05,1523.05,INFTEC,5289
1523.4,2024-06-25 09:59:00,NSE,1523.5,1523.35,1523.4,INFTEC,3566
1523.45,2024-06-25 10:00:00,NSE,1523.45,1523.35,1523.4,INFTEC,6815
1523.25,2024-06-25 10:01:00,NSE,1523.95,1523.25,1523.6,INFTEC,6082
1523.15,2024-06-25 10:02:00,NSE,1523.3,1523.15,1523.3,INFTEC,3952
1523.15,2024-06-25 10:03:00,NSE,1523.15,1523.0,1523.0,INFTEC,3291
1523.05,2024-06-25 10:04:00,NSE,1523.4,1523.0,1523.1,INFTEC,8109
1523.5,2024-06-25 10:05:00,NSE,1523.65,1523.05,1523.05,INFTEC,4022
1523.5,2024-06-25 10:06:00,NSE,1523.5,1523.3,1523.4,INFTEC,2953
1523.45,2024-06-25 10:07:00,NSE,1523.5,1523.3,1523.35,INFTEC,1971
1522.5,2024-06-25 10:08:00,NSE,1523.5,1522.5,1523.25,INFTEC,13396
1522.85,2024-06-25 10:09:00,NSE,1523.0,1522.65,1522.65,INFTEC,5371
1523.25,2024-06-25 10:10:00,NSE,1523.65,1522.85,1522.85,INFTEC,3359
1523.35,2024-06-25 10:11:00,NSE,1523.85,1523.35,1523.6,INFTEC,3634
1524.95,2024-06-25 10:12:00,NSE,1525.0,1523.35,1523.35,INFTEC,6126
1525.5,2024-06-25 10:13:00,NSE,1525.5,1524.5,1525.0,INFTEC,3107
1525.4,2024-06-25 10:14:00,NSE,1525.4,1524.85,1524.85,INFTEC,2686
1525.1,2024-06-25 10:15:00,NSE,1525.55,1525.1,1525.4,INFTEC,6863
1526.0,2024-06-25 10:16:00,NSE,1526.0,1525.55,1525.55,INFTEC,3012
1526.4,2024-06-25 10:17:00,NSE,1526.8,1525.75,1525.75,INFTEC,4427
1526.1,2024-06-25 10:18:00,NSE,1526.45,1526.1,1526.4,INFTEC,2738
1526.3,2024-06-25 10:19:00,NSE,1526.45,1526.1,1526.1,INFTEC,2378
1526.35,2024-06-25 10:20:00,NSE,1526.8,1526.2,1526.3,INFTEC,1554
1525.4,2024-06-25 10:21:00,NSE,1526.35,1525.4,1526.35,INFTEC,7180
1525.7,2024-06-25 10:22:00,NSE,1526.15,1525.55,1525.95,INFTEC,2190
1525.5,2024-06-25 10:23:00,NSE,1526.0,1525.5,1525.55,INFTEC,2030
1525.6,2024-06-25 10:24:00,NSE,1525.95,1525.5,1525.5,INFTEC,2730
1526.65,2024-06-25 10:25:00,NSE,1526.65,1525.65,1526.0,INFTEC,2402
1527.5,2024-06-25 10:26:00,NSE,1527.5,1526.55,1526.9,INFTEC,4656
1527.0,2024-06-25 10:27:00,NSE,1527.7,1526.55,1527.5,INFTEC,14061
1527.0,2024-06-25 10:28:00,NSE,1527.0,1526.7,1527.0,INFTEC,3125
1528.0,2024-06-25 10:29:00,NSE,1528.0,1526.8,1526.8,INFTEC,14789
1528.7,2024-06-25 10:30:00,NSE,1529.1,1528.3,1528.65,INFTEC,11690
1528.15,2024-06-25 10:31:00,NSE,1528.9,1527.8,1528.7,INFTEC,4199
1527.5,2024-06-25 10:32:00,NSE,1528.1,1527.4,1528.1,INFTEC,2435
1527.45,2024-06-25 10:33:00,NSE,1527.85,1527.25,1527.5,INFTEC,4155
1527.4,2024-06-25 10:34:00,NSE,1527.6,1527.35,1527.45,INFTEC,3694
1527.5,2024-06-25 10:35:00,NSE,1527.55,1527.3,1527.55,INFTEC,2370
1529.05,2024-06-25 10:36:00,NSE,1529.05,1527.8,1527.8,INFTEC,7924
1530.75,2024-06-25 10:37:00,NSE,1530.95,1529.05,1529.05,INFTEC,29020
1531.9,2024-06-25 10:38:00,NSE,1532.0,1530.6,1530.9,INFTEC,8915
1532.5,2024-06-25 10:39:00,NSE,1532.5,1531.4,1531.9,INFTEC,7071
1533.4,2024-06-25 10:40:00,NSE,1533.5,1532.0,1532.0,INFTEC,18833
1534.0,2024-06-25 10:41:00,NSE,1534.0,1532.3,1533.4,INFTEC,12838
1533.7,2024-06-25 10:42:00,NSE,1534.45,1533.05,1533.95,INFTEC,25572
1533.8,2024-06-25 10:43:00,NSE,1534.2,1533.1,1534.05,INFTEC,12257
1534.05,2024-06-25 10:44:00,NSE,1534.25,1533.0,1533.8,INFTEC,28131
1534.1,2024-06-25 10:45:00,NSE,1534.55,1533.8,1534.05,INFTEC,14708
1534.95,2024-06-25 10:46:00,NSE,1534.95,1534.1,1534.3,INFTEC,14908
1535.05,2024-06-25 10:47:00,NSE,1535.95,1534.55,1534.95,INFTEC,25388
1535.0,2024-06-25 10:48:00,NSE,1535.2,1534.6,1535.15,INFTEC,8259
1534.3,2024-06-25 10:49:00,NSE,1535.3,1534.3,1535.0,INFTEC,8213
1535.0,2024-06-25 10:50:00,NSE,1535.0,1534.2,1534.3,INFTEC,7263
1534.9,2024-06-25 10:51:00,NSE,1535.45,1534.8,1535.0,INFTEC,22197
1534.25,2024-06-25 10:52:00,NSE,1535.0,1534.2,1534.9,INFTEC,5033
1534.35,2024-06-25 10:53:00,NSE,1534.5,1534.2,1534.25,INFTEC,7387
1534.0,2024-06-25 10:54:00,NSE,1534.5,1533.45,1534.2,INFTEC,9116
1534.5,2024-06-25 10:55:00,NSE,1534.5,1533.6,1533.6,INFTEC,18140
1534.75,2024-06-25 10:56:00,NSE,1535.0,1533.9,1534.5,INFTEC,17716
1534.8,2024-06-25 10:57:00,NSE,1535.0,1534.35,1534.7,INFTEC,6490
1534.7,2024-06-25 10:58:00,NSE,1534.95,1534.35,1534.95,INFTEC,4756
1534.8,2024-06-25 10:59:00,NSE,1535.05,1534.0,1534.85,INFTEC,11346
1534.5,2024-06-25 11:00:00,NSE,1534.8,1533.8,1534.8,INFTEC,11311
1534.0,2024-06-25 11:01:00,NSE,1534.5,1533.55,1534.5,INFTEC,6559
1533.7,2024-06-25 11:02:00,NSE,1534.05,1533.4,1534.05,INFTEC,7621
1532.85,2024-06-25 11:03:00,NSE,1533.8,1532.85,1533.7,INFTEC,8091
1532.9,2024-06-25 11:04:00,NSE,1532.95,1532.05,1532.7,INFTEC,7320
1533.6,2024-06-25 11:05:00,NSE,1533.6,1532.75,1532.9,INFTEC,9577
1533.1,2024-06-25 11:06:00,NSE,1533.7,1533.0,1533.6,INFTEC,7700
1532.75,2024-06-25 11:07:00,NSE,1533.0,1532.45,1533.0,INFTEC,3609
1532.85,2024-06-25 11:08:00,NSE,1533.0,1532.6,1532.75,INFTEC,3735
1533.85,2024-06-25 11:09:00,NSE,1533.85,1532.6,1532.95,INFTEC,17766
1534.5,2024-06-25 11:10:00,NSE,1534.65,1533.4,1534.0,INFTEC,37244
1534.55,2024-06-25 11:11:00,NSE,1535.0,1534.5,1534.6,INFTEC,14242
1534.15,2024-06-25 11:12:00,NSE,1535.0,1534.0,1535.0,INFTEC,5870
1533.65,2024-06-25 11:13:00,NSE,1534.4,1533.4,1534.35,INFTEC,14481
1533.95,2024-06-25 11:14:00,NSE,1534.0,1533.75,1533.8,INFTEC,3165
1534.0,2024-06-25 11:15:00,NSE,1534.0,1533.9,1534.0,INFTEC,5099
1533.05,2024-06-25 11:16:00,NSE,1533.9,1533.05,1533.9,INFTEC,6519
1533.0,2024-06-25 11:17:00,NSE,1533.4,1532.65,1533.4,INFTEC,3629
1532.95,2024-06-25 11:18:00,NSE,1533.0,1532.9,1532.9,INFTEC,4218
