,Unnamed: 0,close,datetime,exchange_code,high,low,open,stock_code,volume
0,0,1444.95,2024-06-06 09:07:00,NSE,1444.95,1444.95,1444.95,INFTEC,0
1,1,1445.0,2024-06-06 09:15:00,NSE,1448.0,1440.9,1440.9,INFTEC,164640
2,2,1447.2,2024-06-06 09:16:00,NSE,1452.6,1445.55,1445.55,INFTEC,128549
3,3,1449.9,2024-06-06 09:17:00,NSE,1450.45,1446.05,1447.25,INFTEC,102477
4,4,1449.3,2024-06-06 09:18:00,NSE,1451.45,1449.0,1449.3,INFTEC,67619
5,5,1448.45,2024-06-06 09:19:00,NSE,1449.95,1447.5,1449.4,INFTEC,63198
6,6,1443.0,2024-06-06 09:20:00,NSE,1448.95,1443.0,1448.95,INFTEC,56660
7,7,1445.05,2024-06-06 09:21:00,NSE,1447.3,1441.75,1443.0,INFTEC,82495
8,8,1446.55,2024-06-06 09:22:00,NSE,1446.65,1445.4,1446.1,INFTEC,24893
9,9,1445.1,2024-06-06 09:23:00,NSE,1445.9,1443.0,1445.9,INFTEC,46521
10,10,1445.15,2024-06-06 09:24:00,NSE,1446.45,1444.5,1445.85,INFTEC,35113
11,11,1445.05,2024-06-06 09:25:00,NSE,1446.4,1444.7,1445.95,INFTEC,30889
12,12,1444.45,2024-06-06 09:26:00,NSE,1446.4,1444.2,1444.95,INFTEC,47061
13,13,1446.0,2024-06-06 09:27:00,NSE,1446.0,1444.2,1444.3,INFTEC,27455
14,14,1446.45,2024-06-06 09:28:00,NSE,1447.35,1445.65,1446.0,INFTEC,23103
15,15,1450.55,2024-06-06 09:29:00,NSE,1451.35,1446.5,1446.75,INFTEC,117187
16,16,1449.6,2024-06-06 09:30:00,NSE,1450.55,1448.35,1450.5,INFTEC,86084
17,17,1450.55,2024-06-06 09:31:00,NSE,1451.0,1449.35,1449.35,INFTEC,31478
18,18,1450.05,2024-06-06 09:32:00,NSE,1450.7,1449.5,1450.2,INFTEC,11425
19,19,1450.0,2024-06-06 09:33:00,NSE,1450.5,1448.75,1450.2,INFTEC,23287
20,20,1450.15,2024-06-06 09:34:00,NSE,1451.0,1449.45,1450.0,INFTEC,38030
21,21,1449.85,2024-06-06 09:35:00,NSE,1451.2,1449.25,1450.35,INFTEC,27057
22,22,1448.3,2024-06-06 09:36:00,NSE,1449.95,1447.0,1449.5,INFTEC,26564
23,23,1448.3,2024-06-06 09:37:00,NSE,1448.8,1447.7,1448.35,INFTEC,13196
24,24,1447.65,2024-06-06 09:38:00,NSE,1448.85,1446.85,1448.6,INFTEC,17590
25,25,1448.5,2024-06-06 09:39:00,NSE,1449.4,1447.2,1447.6,INFTEC,18261
26,26,1448.7,2024-06-06 09:40:00,NSE,1449.25,1448.0,1449.25,INFTEC,14619
27,27,1445.55,2024-06-06 09:41:00,NSE,1449.4,1445.55,1448.7,INFTEC,15192
28,28,1445.8,2024-06-06 09:42:00,NSE,1447.25,1445.15,1445.15,INFTEC,27597
29,29,1444.85,2024-06-06 09:43:00,NSE,1446.2,1444.85,1445.75,INFTEC,11998
30,30,1444.5,2024-06-06 09:44:00,NSE,1445.45,1444.05,1444.9,INFTEC,13325
31,31,1445.75,2024-06-06 09:45:00,NSE,1445.75,1443.65,1445.0,INFTEC,17660
32,32,1446.7,2024-06-06 09:46:00,NSE,1447.25,1445.0,1445.35,INFTEC,19630
33,33,1447.45,2024-06-06 09:47:00,NSE,1448.0,1446.7,1446.85,INFTEC,19443
34,34,1445.8,2024-06-06 09:48:00,NSE,1447.6,1445.45,1447.15,INFTEC,17123
35,35,1443.6,2024-06-06 09:49:00,NSE,1446.0,1443.6,1445.75,INFTEC,18521
36,36,1443.15,2024-06-06 09:50:00,NSE,1444.5,1443.0,1444.15,INFTEC,21319
37,37,1444.25,2024-06-06 09:51:00,NSE,1444.5,1443.1,1443.15,INFTEC,8799
38,38,1444.7,2024-06-06 09:52:00,NSE,1445.25,1443.85,1443.85,INFTEC,10896
39,39,1444.25,2024-06-06 09:53:00,NSE,1445.25,1444.25,1444.95,INFTEC,5276
40,40,1442.55,2024-06-06 09:54:00,NSE,1444.5,1442.55,1444.25,INFTEC,18547
41,41,1443.7,2024-06-06 09:55:00,NSE,1443.75,1442.25,1443.0,INFTEC,12533
42,42,1442.95,2024-06-06 09:56:00,NSE,1444.0,1442.95,1443.45,INFTEC,6530
43,43,1442.45,2024-06-06 09:57:00,NSE,1442.8,1441.5,1442.8,INFTEC,13880
44,44,1440.3,2024-06-06 09:58:00,NSE,1442.35,1440.0,1442.0,INFTEC,19299
45,45,1440.85,2024-06-06 09:59:00,NSE,1441.0,1440.0,1440.0,INFTEC,11833
46,46,1441.15,2024-06-06 10:00:00,NSE,1441.95,1440.05,1440.8,INFTEC,11332
47,47,1440.3,2024-06-06 10:01:00,NSE,1441.6,1440.3,1441.2,INFTEC,22963
48,48,1440.8,2024-06-06 10:02:00,NSE,1441.5,1440.5,1440.65,INFTEC,9711
49,49,1440.3,2024-06-06 10:03:00,NSE,1441.0,1440.0,1440.85,INFTEC,11335
50,50,1440.5,2024-06-06 10:04:00,NSE,1441.15,1440.0,1440.3,INFTEC,13163
51,51,1440.6,2024-06-06 10:05:00,NSE,1441.35,1440.5,1440.9,INFTEC,8177
52,52,1440.1,2024-06-06 10:06:00,NSE,1440.75,1440.0,1440.5,INFTEC,8593
53,53,1439.0,2024-06-06 10:07:00,NSE,1441.0,1438.85,1440.1,INFTEC,27736
54,54,1439.0,2024-06-06 10:08:00,NSE,1440.0,1438.25,1439.0,INFTEC,16618
55,55,1439.2,2024-06-06 10:09:00,NSE,1440.2,1438.5,1438.55,INFTEC,10871
56,56,1439.5,2024-06-06 10:10:00,NSE,1439.65,1438.25,1439.1,INFTEC,9454
57,57,1439.0,2024-06-06 10:11:00,NSE,1440.0,1438.55,1439.5,INFTEC,10909
58,58,1439.1,2024-06-06 10:12:00,NSE,1439.85,1438.5,1439.0,INFTEC,9230
59,59,1438.7,2024-06-06 10:13:00,NSE,1440.0,1438.55,1439.1,INFTEC,9769
60,60,1438.25,2024-06-06 10:14:00,NSE,1439.9,1438.25,1438.85,INFTEC,23040
61,61,1439.55,2024-06-06 10:15:00,NSE,1439.65,1438.0,1438.25,INFTEC,12096
62,62,1439.0,2024-06-06 10:16:00,NSE,1439.6,1438.8,1439.55,INFTEC,3787
63,63,1438.15,2024-06-06 10:17:00,NSE,1439.2,1438.0,1439.1,INFTEC,18184
64,64,1438.6,2024-06-06 10:18:00,NSE,1439.0,1437.5,1438.1,INFTEC,11880
65,65,1439.1,2024-06-06 10:19:00,NSE,1439.3,1438.15,1438.15,INFTEC,3147
66,66,1439.75,2024-06-06 10:20:00,NSE,1439.75,1438.7,1439.45,INFTEC,14643
67,67,1440.5,2024-06-06 10:21:00,NSE,1441.25,1439.3,1439.5,INFTEC,15899
68,68,1441.5,2024-06-06 10:22:00,NSE,1442.3,1440.1,1440.2,INFTEC,40173
69,69,1443.65,2024-06-06 10:23:00,NSE,1443.75,1441.2,1441.2,INFTEC,9479
70,70,1442.5,2024-06-06 10:24:00,NSE,1444.0,1442.5,1443.6,INFTEC,13559
71,71,1442.35,2024-06-06 10:25:00,NSE,1443.5,1442.3,1442.55,INFTEC,11675
72,72,1443.05,2024-06-06 10:26:00,NSE,1443.95,1442.55,1442.55,INFTEC,24341
73,73,1444.8,2024-06-06 10:27:00,NSE,1445.0,1443.45,1443.6,INFTEC,20504
74,74,1444.45,2024-06-06 10:28:00,NSE,1444.9,1444.1,1444.3,INFTEC,6211
75,75,1444.7,2024-06-06 10:29:00,NSE,1444.95,1444.0,1444.65,INFTEC,18936
76,76,1445.95,2024-06-06 10:30:00,NSE,1446.45,1444.3,1444.6,INFTEC,33874
77,77,1447.05,2024-06-06 10:31:00,NSE,1447.5,1445.65,1446.25,INFTEC,47883
78,78,1447.55,2024-06-06 10:32:00,NSE,1447.9,1446.85,1447.0,INFTEC,26608
79,79,1446.25,2024-06-06 10:33:00,NSE,1447.75,1446.0,1447.5,INFTEC,33284
80,80,1445.15,2024-06-06 10:34:00,NSE,1446.3,1444.9,1446.0,INFTEC,11254
81,81,1445.4,2024-06-06 10:35:00,NSE,1445.75,1444.5,1445.1,INFTEC,9506
82,82,1447.05,2024-06-06 10:36:00,NSE,1447.5,1445.2,1445.45,INFTEC,15357
83,83,1446.95,2024-06-06 10:37:00,NSE,1447.15,1446.2,1447.0,INFTEC,9986
84,84,1446.4,2024-06-06 10:38:00,NSE,1446.95,1446.0,1446.95,INFTEC,9795
85,85,1447.2,2024-06-06 10:39:00,NSE,1447.2,1445.6,1446.35,INFTEC,28963
86,86,1446.8,2024-06-06 10:40:00,NSE,1447.7,1446.75,1447.2,INFTEC,12555
87,87,1447.4,2024-06-06 10:41:00,NSE,1447.6,1446.5,1447.2,INFTEC,15912
88,88,1448.3,2024-06-06 10:42:00,NSE,1448.5,1447.25,1447.4,INFTEC,60866
