,Unnamed: 0,close,datetime,exchange_code,high,low,open,stock_code,volume
0,0,7765.0,2024-05-30 09:07:00,NSE,7765.0,7765.0,7765.0,BAJHOL,0
1,1,7799.95,2024-05-30 09:15:00,NSE,7809.9,7765.05,7765.05,BAJHOL,20
2,2,7853.85,2024-05-30 09:16:00,NSE,7853.85,7799.95,7799.95,BAJHOL,108
3,3,7898.8,2024-05-30 09:17:00,NSE,7899.9,7858.5,7858.5,BAJHOL,1032
4,4,7943.15,2024-05-30 09:18:00,NSE,7947.45,7898.8,7898.8,BAJHOL,1039
5,5,7908.45,2024-05-30 09:19:00,NSE,7959.85,7908.45,7944.0,BAJHOL,930
6,6,7900.65,2024-05-30 09:20:00,NSE,7925.0,7900.0,7918.1,BAJHOL,296
7,7,7933.0,2024-05-30 09:21:00,NSE,7933.0,7898.4,7900.25,BAJHOL,1054
8,8,7916.05,2024-05-30 09:22:00,NSE,7929.9,7914.9,7914.9,BAJHOL,376
9,9,7916.95,2024-05-30 09:23:00,NSE,7925.0,7903.4,7924.9,BAJHOL,342
10,10,7928.95,2024-05-30 09:24:00,NSE,7928.95,7914.9,7915.0,BAJHOL,239
11,11,7945.95,2024-05-30 09:25:00,NSE,7948.8,7932.8,7940.45,BAJHOL,609
12,12,7938.15,2024-05-30 09:26:00,NSE,7945.95,7935.0,7945.95,BAJHOL,253
13,13,7935.8,2024-05-30 09:27:00,NSE,7945.8,7935.8,7945.55,BAJHOL,121
14,14,7940.45,2024-05-30 09:28:00,NSE,7943.9,7938.0,7940.0,BAJHOL,77
15,15,7923.6,2024-05-30 09:29:00,NSE,7945.0,7923.5,7945.0,BAJHOL,272
16,16,7899.65,2024-05-30 09:30:00,NSE,7923.6,7895.8,7923.6,BAJHOL,495
17,17,7920.0,2024-05-30 09:31:00,NSE,7920.0,7899.35,7899.35,BAJHOL,336
18,18,7934.25,2024-05-30 09:32:00,NSE,7940.0,7912.95,7920.0,BAJHOL,233
19,19,7920.6,2024-05-30 09:33:00,NSE,7938.0,7917.5,7932.4,BAJHOL,248
20,20,7923.0,2024-05-30 09:34:00,NSE,7930.15,7920.6,7920.6,BAJHOL,227
21,21,7912.5,2024-05-30 09:35:00,NSE,7929.85,7912.5,7923.0,BAJHOL,225
22,22,7914.0,2024-05-30 09:36:00,NSE,7914.0,7903.5,7905.85,BAJHOL,151
23,23,7900.4,2024-05-30 09:37:00,NSE,7914.0,7900.0,7914.0,BAJHOL,396
