datetime,close,exchange_code,high,low,open,stock_code,volume
2022-01-20 09:30:00,3450.0,NSE,3450.0,3448.65,3450.0,JKCEME,69
2022-01-20 09:31:00,3444.55,NSE,3446.4,3444.3,3446.4,JKCEME,42
2022-01-20 09:32:00,3451.9,NSE,3452.75,3445.4,3445.4,JKCEME,231
2022-01-20 09:33:00,3445.7,NSE,3450.0,3445.7,3446.55,JKCEME,63
2022-01-20 09:34:00,3445.9,NSE,3448.8,3444.2,3444.2,JKCEME,14
2022-01-20 09:35:00,3445.65,NSE,3450.2,3445.65,3450.2,JKCEME,23
2022-01-20 09:36:00,3450.0,NSE,3450.0,3445.95,3445.95,JKCEME,119
2022-01-20 09:37:00,3448.35,NSE,3450.0,3448.35,3450.0,JKCEME,16
2022-01-20 09:38:00,3454.1,NSE,3454.1,3451.0,3451.0,JKCEME,27
2022-01-20 09:39:00,3455.0,NSE,3455.0,3454.15,3454.15,JKCEME,124
2022-01-20 09:40:00,3460.0,NSE,3460.0,3455.2,3455.2,JKCEME,25
2022-01-20 09:41:00,3463.2,NSE,3463.95,3458.35,3458.35,JKCEME,386
2022-01-20 09:42:00,3460.25,NSE,3463.05,3460.25,3463.05,JKCEME,75
2022-01-20 09:43:00,3460.0,NSE,3460.05,3460.0,3460.05,JKCEME,72
2022-01-20 09:44:00,3465.25,NSE,3465.25,3465.25,3465.25,JKCEME,2
2022-01-20 09:45:00,3463.05,NSE,3463.15,3463.05,3463.15,JKCEME,2
2022-01-20 09:46:00,3457.9,NSE,3459.9,3457.9,3459.9,JKCEME,76
2022-01-20 09:48:00,3462.3,NSE,3466.55,3462.3,3463.1,JKCEME,258
2022-01-20 09:49:00,3466.65,NSE,3466.65,3465.1,3465.1,JKCEME,2
2022-01-20 09:50:00,3463.3,NSE,3466.25,3460.6,3465.05,JKCEME,82
2022-01-20 09:52:00,3460.8,NSE,3464.9,3460.8,3464.9,JKCEME,15
2022-01-20 09:53:00,3458.45,NSE,3463.05,3458.25,3460.05,JKCEME,136
2022-01-20 09:55:00,3454.25,NSE,3457.0,3450.0,3457.0,JKCEME,590
2022-01-20 09:56:00,3456.4,NSE,3456.4,3456.4,3456.4,JKCEME,52
2022-01-20 09:59:00,3459.05,NSE,3461.95,3459.05,3461.95,JKCEME,41
2022-01-20 10:00:00,3458.75,NSE,3458.75,3458.75,3458.75,JKCEME,3
2022-01-20 10:02:00,3467.55,NSE,3467.55,3465.6,3465.6,JKCEME,91
2022-01-20 10:03:00,3462.85,NSE,3464.45,3460.45,3463.0,JKCEME,37
2022-01-20 10:04:00,3466.6,NSE,3466.6,3457.8,3459.3,JKCEME,70
2022-01-20 10:05:00,3458.95,NSE,3467.85,3455.95,3466.6,JKCEME,461
2022-01-20 10:06:00,3455.2,NSE,3459.6,3452.3,3459.6,JKCEME,234
2022-01-20 10:07:00,3449.2,NSE,3455.2,3441.6,3455.2,JKCEME,542
2022-01-20 10:08:00,3450.05,NSE,3450.05,3450.05,3450.05,JKCEME,127
2022-01-20 10:10:00,3445.2,NSE,3449.8,3445.2,3449.8,JKCEME,65
2022-01-20 10:11:00,3440.0,NSE,3447.0,3440.0,3447.0,JKCEME,151
2022-01-20 10:12:00,3443.05,NSE,3443.05,3440.0,3440.0,JKCEME,15
2022-01-20 10:13:00,3443.05,NSE,3443.05,3440.0,3440.0,JKCEME,7
2022-01-20 10:14:00,3443.5,NSE,3443.5,3440.0,3443.05,JKCEME,55
2022-01-20 10:15:00,3440.0,NSE,3443.0,3440.0,3443.0,JKCEME,128
2022-01-20 10:16:00,3436.85,NSE,3436.85,3433.85,3436.8,JKCEME,194
2022-01-20 10:17:00,3433.2,NSE,3436.65,3433.05,3433.05,JKCEME,80
2022-01-20 10:18:00,3438.25,NSE,3438.25,3431.9,3434.0,JKCEME,288
2022-01-20 10:19:00,3434.6,NSE,3445.2,3430.4,3445.2,JKCEME,196
2022-01-20 10:20:00,3435.95,NSE,3435.95,3432.05,3433.0,JKCEME,69
2022-01-20 10:21:00,3432.1,NSE,3438.65,3432.1,3437.4,JKCEME,225
2022-01-20 10:22:00,3432.9,NSE,3432.9,3432.0,3432.0,JKCEME,11
2022-01-20 10:23:00,3431.35,NSE,3436.55,3431.35,3433.9,JKCEME,16
2022-01-20 10:24:00,3431.95,NSE,3432.75,3427.45,3429.0,JKCEME,113
2022-01-20 10:25:00,3430.75,NSE,3432.9,3427.3,3429.9,JKCEME,85
2022-01-20 10:26:00,3431.55,NSE,3432.0,3428.0,3431.95,JKCEME,129
2022-01-20 10:27:00,3436.6,NSE,3437.8,3430.6,3431.95,JKCEME,118
2022-01-20 10:28:00,3441.85,NSE,3441.85,3434.9,3434.9,JKCEME,93
2022-01-20 10:29:00,3442.75,NSE,3442.75,3442.55,3442.55,JKCEME,7
2022-01-20 10:30:00,3443.7,NSE,3443.7,3441.6,3441.6,JKCEME,91
2022-01-20 10:31:00,3443.3,NSE,3443.3,3443.3,3443.3,JKCEME,10
2022-01-20 10:34:00,3442.7,NSE,3443.3,3442.7,3443.3,JKCEME,110
2022-01-20 10:35:00,3442.7,NSE,3442.7,3442.7,3442.7,JKCEME,1
2022-01-20 10:36:00,3436.55,NSE,3436.55,3436.55,3436.55,JKCEME,84
2022-01-20 10:38:00,3440.0,NSE,3440.0,3440.0,3440.0,JKCEME,1
2022-01-20 10:40:00,3436.0,NSE,3436.0,3436.0,3436.0,JKCEME,4
2022-01-20 10:42:00,3438.85,NSE,3438.85,3438.85,3438.85,JKCEME,5
2022-01-20 10:43:00,3440.15,NSE,3440.35,3437.45,3440.35,JKCEME,13
2022-01-20 10:44:00,3438.0,NSE,3441.5,3438.0,3441.5,JKCEME,41
2022-01-20 10:46:00,3436.55,NSE,3439.2,3435.0,3435.9,JKCEME,190
