,datetime,close,exchange_code,high,low,open,stock_code,volume
0,2020-11-13 09:30:00,2098.4,NSE,2099.05,2094.25,2098.3,IPCLAB,1964
1,2020-11-13 09:31:00,2096.0,NSE,2098.4,2092.05,2097.05,IPCLAB,1229
2,2020-11-13 09:32:00,2096.95,NSE,2097.75,2094.95,2096.2,IPCLAB,716
3,2020-11-13 09:33:00,2097.95,NSE,2097.95,2093.9,2095.6,IPCLAB,1119
4,2020-11-13 09:34:00,2099.95,NSE,2100.0,2097.35,2097.35,IPCLAB,3276
5,2020-11-13 09:35:00,2095.3,NSE,2100.0,2095.3,2099.15,IPCLAB,2575
6,2020-11-13 09:36:00,2097.05,NSE,2098.65,2095.8,2096.5,IPCLAB,1047
7,2020-11-13 09:37:00,2095.75,NSE,2097.45,2095.75,2097.45,IPCLAB,1189
8,2020-11-13 09:38:00,2092.0,NSE,2097.25,2092.0,2097.25,IPCLAB,1634
9,2020-11-13 09:39:00,2093.6,NSE,2094.9,2091.9,2093.65,IPCLAB,1483
10,2020-11-13 09:40:00,2090.55,NSE,2093.0,2090.05,2093.0,IPCLAB,1136
11,2020-11-13 09:41:00,2087.65,NSE,2090.05,2084.5,2088.2,IPCLAB,3777
12,2020-11-13 09:42:00,2089.45,NSE,2089.45,2086.0,2087.75,IPCLAB,1074
13,2020-11-13 09:43:00,2085.6,NSE,2090.0,2085.6,2090.0,IPCLAB,1042
14,2020-11-13 09:44:00,2082.9,NSE,2086.0,2080.1,2086.0,IPCLAB,1887
15,2020-11-13 09:45:00,2084.0,NSE,2084.0,2080.0,2081.25,IPCLAB,2108
16,2020-11-13 09:46:00,2088.0,NSE,2088.4,2083.1,2083.95,IPCLAB,1162
17,2020-11-13 09:47:00,2092.0,NSE,2096.0,2088.85,2089.25,IPCLAB,2840
18,2020-11-13 09:48:00,2092.75,NSE,2095.1,2090.3,2091.8,IPCLAB,1814
19,2020-11-13 09:49:00,2093.55,NSE,2094.05,2092.75,2092.75,IPCLAB,914
20,2020-11-13 09:50:00,2087.6,NSE,2093.8,2087.3,2093.8,IPCLAB,1595
21,2020-11-13 09:51:00,2096.75,NSE,2096.75,2088.15,2088.15,IPCLAB,877
22,2020-11-13 09:52:00,2097.8,NSE,2099.45,2095.05,2095.05,IPCLAB,2386
23,2020-11-13 09:53:00,2097.4,NSE,2099.0,2095.7,2098.95,IPCLAB,2919
24,2020-11-13 09:54:00,2096.65,NSE,2097.2,2095.45,2096.4,IPCLAB,759
