,close,datetime,exchange_code,high,low,open,stock_code,volume
0,4899.9,2024-04-30 09:07:00,NSE,4899.9,4899.9,4899.9,ALKLAB,0
1,4913.8,2024-04-30 09:15:00,NSE,4913.8,4898.0,4899.9,ALKLAB,636
2,4926.0,2024-04-30 09:16:00,NSE,4926.0,4915.45,4915.45,ALKLAB,252
3,4934.4,2024-04-30 09:17:00,NSE,4938.8,4924.3,4928.0,ALKLAB,626
4,4936.05,2024-04-30 09:18:00,NSE,4938.85,4931.55,4935.65,ALKLAB,323
5,4935.0,2024-04-30 09:19:00,NSE,4936.0,4923.55,4931.6,ALKLAB,644
6,4932.95,2024-04-30 09:20:00,NSE,4935.0,4923.35,4935.0,ALKLAB,426
7,4930.45,2024-04-30 09:21:00,NSE,4932.95,4927.45,4932.95,ALKLAB,188
8,4938.95,2024-04-30 09:22:00,NSE,4939.0,4930.45,4930.45,ALKLAB,359
9,4942.15,2024-04-30 09:23:00,NSE,4946.7,4938.95,4938.95,ALKLAB,338
10,4942.15,2024-04-30 09:24:00,NSE,4942.15,4940.0,4942.15,ALKLAB,160
11,4938.95,2024-04-30 09:25:00,NSE,4945.0,4938.95,4943.2,ALKLAB,341
12,4942.95,2024-04-30 09:26:00,NSE,4942.95,4940.05,4941.65,ALKLAB,70
13,4939.7,2024-04-30 09:27:00,NSE,4943.0,4936.0,4942.95,ALKLAB,308
14,4934.05,2024-04-30 09:28:00,NSE,4939.7,4930.65,4939.7,ALKLAB,147
15,4937.4,2024-04-30 09:29:00,NSE,4937.4,4934.05,4934.05,ALKLAB,108
16,4930.2,2024-04-30 09:30:00,NSE,4937.4,4925.1,4937.4,ALKLAB,318
17,4928.25,2024-04-30 09:31:00,NSE,4931.85,4928.15,4930.2,ALKLAB,104
18,4930.3,2024-04-30 09:32:00,NSE,4932.5,4928.25,4928.25,ALKLAB,122
19,4935.9,2024-04-30 09:33:00,NSE,4935.9,4928.2,4930.3,ALKLAB,178
20,4936.95,2024-04-30 09:34:00,NSE,4939.9,4934.95,4935.9,ALKLAB,32
21,4937.2,2024-04-30 09:35:00,NSE,4939.95,4936.95,4936.95,ALKLAB,45
22,4941.6,2024-04-30 09:36:00,NSE,4941.6,4937.2,4937.2,ALKLAB,45
23,4945.0,2024-04-30 09:37:00,NSE,4945.0,4940.0,4941.6,ALKLAB,126
24,4945.45,2024-04-30 09:38:00,NSE,4946.0,4942.4,4945.0,ALKLAB,294
25,4939.75,2024-04-30 09:39:00,NSE,4945.45,4939.75,4945.45,ALKLAB,209
26,4939.5,2024-04-30 09:40:00,NSE,4939.85,4935.45,4935.45,ALKLAB,201
27,4937.05,2024-04-30 09:41:00,NSE,4939.5,4937.05,4939.5,ALKLAB,100
28,4933.9,2024-04-30 09:42:00,NSE,4936.8,4933.9,4936.65,ALKLAB,81
29,4935.0,2024-04-30 09:43:00,NSE,4937.0,4932.6,4932.8,ALKLAB,226
30,4933.9,2024-04-30 09:44:00,NSE,4936.3,4933.9,4936.3,ALKLAB,87
31,4927.7,2024-04-30 09:45:00,NSE,4934.0,4926.05,4933.9,ALKLAB,186
32,4930.0,2024-04-30 09:46:00,NSE,4931.8,4927.7,4927.7,ALKLAB,139
33,4931.0,2024-04-30 09:47:00,NSE,4931.0,4930.0,4930.0,ALKLAB,240
34,4934.05,2024-04-30 09:48:00,NSE,4934.05,4930.0,4930.0,ALKLAB,227
35,4935.65,2024-04-30 09:49:00,NSE,4938.65,4934.05,4934.05,ALKLAB,37
36,4944.5,2024-04-30 09:50:00,NSE,4949.0,4935.65,4935.65,ALKLAB,550
37,4943.85,2024-04-30 09:51:00,NSE,4947.95,4943.85,4944.5,ALKLAB,232
38,4939.15,2024-04-30 09:52:00,NSE,4943.85,4937.5,4943.85,ALKLAB,114
39,4939.85,2024-04-30 09:53:00,NSE,4941.85,4939.15,4939.15,ALKLAB,56
40,4936.7,2024-04-30 09:54:00,NSE,4939.85,4935.2,4939.85,ALKLAB,187
