close,datetime,exchange_code,high,low,open,stock_code,volume
1581.75,2024-06-13 09:07:00,NSE,1581.75,1581.75,1581.75,HDFBAN,0
1581.1,2024-06-13 09:15:00,NSE,1581.75,1579.95,1581.75,HDFBAN,255141
1581.5,2024-06-13 09:16:00,NSE,1584.55,1581.3,1582.25,HDFBAN,132147
1582.45,2024-06-13 09:17:00,NSE,1582.75,1581.3,1581.35,HDFBAN,84627
1583.5,2024-06-13 09:18:00,NSE,1584.0,1582.4,1582.45,HDFBAN,63311
1584.6,2024-06-13 09:19:00,NSE,1585.25,1584.1,1584.1,HDFBAN,99493
1584.5,2024-06-13 09:20:00,NSE,1585.55,1584.25,1584.6,HDFBAN,70169
1583.0,2024-06-13 09:21:00,NSE,1585.4,1583.0,1584.65,HDFBAN,50275
1583.6,2024-06-13 09:22:00,NSE,1584.3,1583.15,1583.2,HDFBAN,36872
1583.4,2024-06-13 09:23:00,NSE,1583.7,1582.55,1583.6,HDFBAN,41417
1584.05,2024-06-13 09:24:00,NSE,1584.15,1582.95,1582.95,HDFBAN,23201
1583.95,2024-06-13 09:25:00,NSE,1584.05,1583.05,1584.05,HDFBAN,25965
1582.7,2024-06-13 09:26:00,NSE,1584.05,1582.7,1583.95,HDFBAN,29375
1582.15,2024-06-13 09:27:00,NSE,1583.0,1582.15,1583.0,HDFBAN,23059
1581.0,2024-06-13 09:28:00,NSE,1582.2,1580.45,1582.1,HDFBAN,43218
1581.4,2024-06-13 09:29:00,NSE,1582.45,1580.9,1580.95,HDFBAN,28733
1580.85,2024-06-13 09:30:00,NSE,1581.85,1580.5,1581.2,HDFBAN,27306
1580.05,2024-06-13 09:31:00,NSE,1581.1,1579.55,1580.85,HDFBAN,47622
1580.75,2024-06-13 09:32:00,NSE,1581.0,1579.6,1580.45,HDFBAN,31167
1579.8,2024-06-13 09:33:00,NSE,1581.0,1579.3,1580.75,HDFBAN,17866
1579.25,2024-06-13 09:34:00,NSE,1580.35,1579.25,1579.6,HDFBAN,17772
1578.75,2024-06-13 09:35:00,NSE,1579.95,1578.75,1579.25,HDFBAN,26566
1578.35,2024-06-13 09:36:00,NSE,1579.0,1578.0,1578.75,HDFBAN,29248
1579.2,2024-06-13 09:37:00,NSE,1579.25,1578.2,1578.2,HDFBAN,43719
1578.3,2024-06-13 09:38:00,NSE,1579.6,1578.2,1579.15,HDFBAN,23550
1578.55,2024-06-13 09:39:00,NSE,1579.4,1578.3,1578.3,HDFBAN,35713
1578.4,2024-06-13 09:40:00,NSE,1578.95,1578.05,1578.55,HDFBAN,22724
1577.9,2024-06-13 09:41:00,NSE,1578.5,1577.7,1578.45,HDFBAN,36277
1578.05,2024-06-13 09:42:00,NSE,1578.15,1577.65,1577.8,HDFBAN,40077
1576.95,2024-06-13 09:43:00,NSE,1578.2,1576.55,1578.05,HDFBAN,39730
