close,datetime,exchange_code,high,low,open,stock_code,volume
910.05,2024-06-12 09:07:00,NSE,910.05,910.05,910.05,JSWSTE,0
913.75,2024-06-12 09:15:00,NSE,913.75,910.05,910.05,JSWSTE,11969
915.1,2024-06-12 09:16:00,NSE,915.1,913.8,913.8,JSWSTE,10880
915.15,2024-06-12 09:17:00,NSE,915.15,913.4,915.1,JSWSTE,9210
915.75,2024-06-12 09:18:00,NSE,915.95,915.5,915.7,JSWSTE,10818
914.9,2024-06-12 09:19:00,NSE,916.6,914.9,916.6,JSWSTE,8081
914.05,2024-06-12 09:20:00,NSE,915.2,914.0,914.9,JSWSTE,8077
913.0,2024-06-12 09:21:00,NSE,914.15,913.0,913.8,JSWSTE,11022
914.55,2024-06-12 09:22:00,NSE,914.55,913.0,913.15,JSWSTE,5244
914.3,2024-06-12 09:23:00,NSE,915.3,914.3,914.55,JSWSTE,4969
914.8,2024-06-12 09:24:00,NSE,915.1,914.3,914.5,JSWSTE,7598
914.45,2024-06-12 09:25:00,NSE,914.8,913.65,914.2,JSWSTE,4694
915.3,2024-06-12 09:26:00,NSE,915.55,914.45,914.45,JSWSTE,3847
914.7,2024-06-12 09:27:00,NSE,915.0,914.7,914.8,JSWSTE,2259
913.9,2024-06-12 09:28:00,NSE,914.0,913.65,913.95,JSWSTE,1725
915.0,2024-06-12 09:29:00,NSE,915.0,914.2,914.7,JSWSTE,4487
914.7,2024-06-12 09:30:00,NSE,915.0,914.5,915.0,JSWSTE,3102
913.6,2024-06-12 09:31:00,NSE,914.55,913.6,914.05,JSWSTE,1214
914.0,2024-06-12 09:32:00,NSE,914.0,913.45,913.8,JSWSTE,5748
914.2,2024-06-12 09:33:00,NSE,914.4,913.85,914.3,JSWSTE,2304
914.15,2024-06-12 09:34:00,NSE,914.4,913.7,913.7,JSWSTE,1033
914.25,2024-06-12 09:35:00,NSE,914.25,913.85,914.0,JSWSTE,2409
914.55,2024-06-12 09:36:00,NSE,914.75,914.25,914.25,JSWSTE,3438
914.7,2024-06-12 09:37:00,NSE,914.9,914.55,914.75,JSWSTE,2021
914.55,2024-06-12 09:38:00,NSE,914.9,914.3,914.55,JSWSTE,514
914.0,2024-06-12 09:39:00,NSE,914.65,914.0,914.65,JSWSTE,2564
914.35,2024-06-12 09:40:00,NSE,914.6,913.75,913.85,JSWSTE,2503
914.15,2024-06-12 09:41:00,NSE,914.65,913.9,914.65,JSWSTE,1974
915.0,2024-06-12 09:42:00,NSE,915.0,913.8,913.8,JSWSTE,1377
914.4,2024-06-12 09:43:00,NSE,915.15,914.4,914.75,JSWSTE,5091
913.8,2024-06-12 09:44:00,NSE,914.6,913.35,914.4,JSWSTE,5266
913.95,2024-06-12 09:45:00,NSE,914.15,913.65,913.8,JSWSTE,1144
913.65,2024-06-12 09:46:00,NSE,914.2,913.65,914.2,JSWSTE,2249
913.5,2024-06-12 09:47:00,NSE,913.8,913.2,913.65,JSWSTE,1043
912.5,2024-06-12 09:48:00,NSE,913.5,912.5,913.5,JSWSTE,10770
913.1,2024-06-12 09:49:00,NSE,913.25,912.7,913.25,JSWSTE,3337
912.65,2024-06-12 09:50:00,NSE,913.1,912.65,912.75,JSWSTE,2105
912.8,2024-06-12 09:51:00,NSE,913.05,912.65,913.05,JSWSTE,1438
913.25,2024-06-12 09:52:00,NSE,913.7,912.7,912.7,JSWSTE,1849
913.4,2024-06-12 09:53:00,NSE,913.75,913.4,913.65,JSWSTE,692
914.05,2024-06-12 09:54:00,NSE,914.5,913.6,913.6,JSWSTE,3697
915.75,2024-06-12 09:55:00,NSE,915.75,914.45,914.45,JSWSTE,4362
915.3,2024-06-12 09:56:00,NSE,915.9,915.3,915.7,JSWSTE,2186
914.55,2024-06-12 09:57:00,NSE,916.0,914.45,916.0,JSWSTE,2790
914.45,2024-06-12 09:58:00,NSE,914.75,914.15,914.2,JSWSTE,5211
914.8,2024-06-12 09:59:00,NSE,914.8,914.0,914.45,JSWSTE,648
914.9,2024-06-12 10:00:00,NSE,915.6,914.6,914.8,JSWSTE,1724
